"Date Time","Date Time(RAW)","Traffic Total (volume)","Traffic Total (volume)(RAW)","Traffic Total (speed)","Traffic Total (speed)(RAW)","Traffic In (volume)","Traffic In (volume)(RAW)","Traffic In (speed)","Traffic In (speed)(RAW)","Traffic Out (volume)","Traffic Out (volume)(RAW)","Traffic Out (speed)","Traffic Out (speed)(RAW)","Downtime","Downtime(RAW)","Coverage","Coverage(RAW)"
"9/23/2025 5:00:00 PM - 6:00:00 PM","45923.4583333333","192,669 MByte","202027998235.7393","449 Mbit/s","56123409.4512","29,567 MByte","31003078660.6557","69 Mbit/s","8612660.0922","163,102 MByte","171024919575.0836","380 Mbit/s","47510749.3590","0 %","0.0000","100 %","0000009999"
"9/23/2025 6:00:00 PM - 7:00:00 PM","45923.5000000000","64,480 MByte","67612132579.3899","150 Mbit/s","18782452.2757","8,455 MByte","8865906907.7258","20 Mbit/s","2462922.9551","56,025 MByte","58746225671.6642","131 Mbit/s","16319529.3206","0 %","0.0000","100 %","0000009999"
"9/23/2025 7:00:00 PM - 8:00:00 PM","45923.5416666667","9,457 MByte","9916237712.8511","22 Mbit/s","2754724.7322","3,064 MByte","3212411466.9842","7.14 Mbit/s","892405.9280","6,393 MByte","6703826245.8670","15 Mbit/s","1862318.8042","0 %","0.0000","100 %","0000009999"
"9/23/2025 8:00:00 PM - 9:00:00 PM","45923.5833333333","1,133 MByte","1187738493.6196","2.64 Mbit/s","329953.0224","581 MByte","609378563.8197","1.35 Mbit/s","169284.9899","552 MByte","578359929.7999","1.29 Mbit/s","160668.0325","0 %","0.0000","100 %","0000009999"
"9/23/2025 9:00:00 PM - 10:00:00 PM","45923.6250000000","908 MByte","952582718.9677","2.12 Mbit/s","264629.0983","555 MByte","581470155.0753","1.29 Mbit/s","161533.3973","354 MByte","371112563.8923","0.82 Mbit/s","103095.7010","0 %","0.0000","100 %","0000009999"
"9/23/2025 10:00:00 PM - 11:00:00 PM","45923.6666666667","883 MByte","925626209.2720","2.06 Mbit/s","257139.8198","498 MByte","521731658.1365","1.16 Mbit/s","144937.5387","385 MByte","403894551.1356","0.90 Mbit/s","112202.2811","0 %","0.0000","100 %","0000009999"
"9/23/2025 11:00:00 PM - 12:00:00 AM","45923.7083333333","822 MByte","861944811.8250","1.92 Mbit/s","239448.4033","493 MByte","517286721.0342","1.15 Mbit/s","143702.3319","329 MByte","344658090.7907","0.77 Mbit/s","95746.0714","0 %","0.0000","100 %","0000009999"
"9/24/2025 12:00:00 AM - 1:00:00 AM","45923.7500000000","1,399 MByte","1467130759.3039","3.26 Mbit/s","407571.4185","507 MByte","532009390.2915","1.18 Mbit/s","147793.1128","892 MByte","935121369.0124","2.08 Mbit/s","259778.3056","0 %","0.0000","100 %","0000009999"
"9/24/2025 1:00:00 AM - 2:00:00 AM","45923.7916666667","1,179 MByte","1236642450.3538","2.75 Mbit/s","343539.4658","535 MByte","561457723.7468","1.25 Mbit/s","155973.0433","644 MByte","675184726.6069","1.50 Mbit/s","187566.4225","0 %","0.0000","100 %","0000009999"
"9/24/2025 2:00:00 AM - 3:00:00 AM","45923.8333333333","8,188 MByte","8585457281.2897","19 Mbit/s","2385034.7475","564 MByte","591568414.6992","1.31 Mbit/s","164337.3414","7,624 MByte","7993888866.5905","18 Mbit/s","2220697.4061","0 %","0.0000","100 %","0000009999"
"9/24/2025 3:00:00 AM - 4:00:00 AM","45923.8750000000","917 MByte","961646262.7176","2.14 Mbit/s","267146.9662","500 MByte","524036021.7789","1.16 Mbit/s","145578.0975","417 MByte","437610240.9388","0.97 Mbit/s","121568.8687","0 %","0.0000","100 %","0000009999"
"9/24/2025 4:00:00 AM - 5:00:00 AM","45923.9166666667","838 MByte","879141718.6331","1.95 Mbit/s","244227.0636","491 MByte","515104163.1184","1.14 Mbit/s","143096.8120","347 MByte","364037555.5148","0.81 Mbit/s","101130.2516","0 %","0.0000","100 %","0000009999"
"9/24/2025 5:00:00 AM - 6:00:00 AM","45923.9583333333","859 MByte","900434214.8933","2 Mbit/s","250139.3757","480 MByte","503687694.4271","1.12 Mbit/s","139923.7427","378 MByte","396746520.4662","0.88 Mbit/s","110215.6330","0 %","0.0000","100 %","0000009999"
"9/24/2025 6:00:00 AM - 7:00:00 AM","45924.0000000000","3,924 MByte","4114906501.7566","9.14 Mbit/s","1143118.4930","775 MByte","812748493.2862","1.81 Mbit/s","225781.0311","3,149 MByte","3302158008.4704","7.34 Mbit/s","917337.4619","0 %","0.0000","100 %","0000009999"
"9/24/2025 7:00:00 AM - 8:00:00 AM","45924.0416666667","50,521 MByte","52975104086.4121","118 Mbit/s","14716655.7174","8,948 MByte","9383046262.4236","21 Mbit/s","2606640.6816","41,573 MByte","43592057823.9885","97 Mbit/s","12110015.0358","0 %","0.0000","100 %","0000009999"
"9/24/2025 8:00:00 AM - 9:00:00 AM","45924.0833333333","272,290 MByte","285517024395.0296","635 Mbit/s","79317114.6390","29,399 MByte","30827252998.2138","69 Mbit/s","8563863.2766","242,891 MByte","254689771396.8158","566 Mbit/s","70753251.3624","0 %","0.0000","100 %","0000009999"
"9/24/2025 9:00:00 AM - 10:00:00 AM","45924.1250000000","793,114 MByte","831640795996.8266","1,848 Mbit/s","231030584.7701","90,976 MByte","95395041540.8181","212 Mbit/s","26500831.0528","702,139 MByte","736245754456.0086","1,636 Mbit/s","204529753.7173","0 %","0.0000","100 %","0000009999"
"9/24/2025 10:00:00 AM - 11:00:00 AM","45924.1666666667","709,357 MByte","743814844033.8083","1,653 Mbit/s","206631879.7997","113,349 MByte","118855227272.7187","264 Mbit/s","33018000.6925","596,008 MByte","624959616761.0895","1,389 Mbit/s","173613879.1072","0 %","0.0000","100 %","0000009999"
"9/24/2025 11:00:00 AM - 12:00:00 PM","45924.2083333333","493,550 MByte","517524578579.9525","1,150 Mbit/s","143767609.9541","96,786 MByte","101487548804.2594","226 Mbit/s","28193100.2615","396,764 MByte","416037029775.6931","925 Mbit/s","115574509.6926","0 %","0.0000","100 %","0000009999"
"9/24/2025 12:00:00 PM - 1:00:00 PM","45924.2500000000","297,890 MByte","312360751857.0550","694 Mbit/s","86774106.6914","52,771 MByte","55334803375.3294","123 Mbit/s","15372059.7203","245,119 MByte","257025948481.7256","571 Mbit/s","71402046.9711","0 %","0.0000","100 %","0000009999"
"9/24/2025 1:00:00 PM - 2:00:00 PM","45924.2916666667","415,470 MByte","435651656296.1891","968 Mbit/s","121023089.5276","92,361 MByte","96847480924.5992","215 Mbit/s","26904021.1028","323,109 MByte","338804175371.5899","753 Mbit/s","94119068.4248","0 %","0.0000","100 %","0000009999"
"9/24/2025 2:00:00 PM - 3:00:00 PM","45924.3333333333","472,555 MByte","495509907600.8707","1,101 Mbit/s","137651200.1114","86,453 MByte","90652337807.4588","201 Mbit/s","25182953.7627","386,102 MByte","404857569793.4120","900 Mbit/s","112468246.3486","0 %","0.0000","100 %","0000009999"
"9/24/2025 3:00:00 PM - 4:00:00 PM","45924.3750000000","343,662 MByte","360356024028.7363","801 Mbit/s","100107237.8334","78,569 MByte","82385978569.2201","183 Mbit/s","22886901.2888","265,093 MByte","277970045459.5162","618 Mbit/s","77220336.5446","0 %","0.0000","100 %","0000009999"
"9/24/2025 4:00:00 PM - 5:00:00 PM","45924.4166666667","235,733 MByte","247184270376.2700","549 Mbit/s","68668019.6617","58,595 MByte","61441563031.7042","137 Mbit/s","17068523.2191","177,138 MByte","185742707344.5658","413 Mbit/s","51599496.4426","0 %","0.0000","100 %","0000009999"
"9/24/2025 5:00:00 PM - 6:00:00 PM","45924.4583333333","102,573 MByte","107555626915.9332","239 Mbit/s","29879052.9533","22,680 MByte","23782083228.0965","53 Mbit/s","6606684.7871","79,893 MByte","83773543687.8367","186 Mbit/s","23272368.1662","0 %","0.0000","100 %","0000009999"
"9/24/2025 6:00:00 PM - 7:00:00 PM","45924.5000000000","30,310 MByte","31782408388.4576","71 Mbit/s","8829133.4850","7,227 MByte","7577777502.0602","17 Mbit/s","2105101.9252","23,083 MByte","24204630886.3974","54 Mbit/s","6724031.5598","0 %","0.0000","100 %","0000009999"
"9/24/2025 7:00:00 PM - 8:00:00 PM","45924.5416666667","8,555 MByte","8970990649.9136","20 Mbit/s","2492135.6800","1,947 MByte","2041130150.6710","4.54 Mbit/s","567024.6993","6,609 MByte","6929860499.2426","15 Mbit/s","1925110.9806","0 %","0.0000","100 %","0000009999"
"9/24/2025 8:00:00 PM - 9:00:00 PM","45924.5833333333","1,019 MByte","1068225211.1860","2.37 Mbit/s","296753.1304","530 MByte","555880452.0845","1.24 Mbit/s","154423.6764","489 MByte","512344759.1015","1.14 Mbit/s","142329.4541","0 %","0.0000","100 %","0000009999"
"9/24/2025 9:00:00 PM - 10:00:00 PM","45924.6250000000","944 MByte","990046152.8298","2.20 Mbit/s","275035.7399","470 MByte","492818869.3869","1.10 Mbit/s","136905.5392","474 MByte","497227283.4429","1.11 Mbit/s","138130.2007","0 %","0.0000","100 %","0000009999"
"9/24/2025 10:00:00 PM - 11:00:00 PM","45924.6666666667","884 MByte","926968808.5051","2.06 Mbit/s","257511.3644","461 MByte","483225602.2548","1.07 Mbit/s","134239.7748","423 MByte","443743206.2503","0.99 Mbit/s","123271.5895","0 %","0.0000","100 %","0000009999"
"9/24/2025 11:00:00 PM - 12:00:00 AM","45924.7083333333","1,569 MByte","1644969562.2440","3.66 Mbit/s","456971.5317","478 MByte","501238967.2257","1.11 Mbit/s","139243.8765","1,091 MByte","1143730595.0183","2.54 Mbit/s","317727.6552","0 %","0.0000","100 %","0000009999"
"9/25/2025 12:00:00 AM - 1:00:00 AM","45924.7500000000","787 MByte","824945872.5498","1.83 Mbit/s","229170.7288","470 MByte","492510388.3538","1.09 Mbit/s","136819.8429","317 MByte","332435484.1960","0.74 Mbit/s","92350.8860","0 %","0.0000","100 %","0000009999"
"9/25/2025 1:00:00 AM - 2:00:00 AM","45924.7916666667","962 MByte","1008367677.6292","2.24 Mbit/s","280124.6983","489 MByte","512757455.5065","1.14 Mbit/s","142444.1012","473 MByte","495610222.1227","1.10 Mbit/s","137680.5971","0 %","0.0000","100 %","0000009999"
"9/25/2025 2:00:00 AM - 3:00:00 AM","45924.8333333333","848 MByte","888693513.6722","1.98 Mbit/s","246879.8827","478 MByte","500911394.6675","1.11 Mbit/s","139153.6502","370 MByte","387782119.0047","0.86 Mbit/s","107726.2325","0 %","0.0000","100 %","0000009999"
"9/25/2025 3:00:00 AM - 4:00:00 AM","45924.8750000000","781 MByte","819160708.7003","1.82 Mbit/s","227564.2371","470 MByte","492373061.3527","1.09 Mbit/s","136782.0733","312 MByte","326787647.3476","0.73 Mbit/s","90782.1638","0 %","0.0000","100 %","0000009999"
"9/25/2025 4:00:00 AM - 5:00:00 AM","45924.9166666667","1,142 MByte","1197240651.4930","2.66 Mbit/s","332592.7160","477 MByte","500590578.5596","1.11 Mbit/s","139063.7546","664 MByte","696650072.9334","1.55 Mbit/s","193528.9614","0 %","0.0000","100 %","0000009999"
"9/25/2025 5:00:00 AM - 6:00:00 AM","45924.9583333333","787 MByte","825115370.9614","1.83 Mbit/s","229217.8156","468 MByte","490478548.0093","1.09 Mbit/s","136255.3957","319 MByte","334636822.9520","0.74 Mbit/s","92962.4199","0 %","0.0000","100 %","0000009999"
"9/25/2025 6:00:00 AM - 7:00:00 AM","45925.0000000000","4,774 MByte","5006052311.9276","11 Mbit/s","1390678.2505","889 MByte","932234593.3353","2.07 Mbit/s","258974.1961","3,885 MByte","4073817718.5923","9.05 Mbit/s","1131704.0544","0 %","0.0000","100 %","0000009999"
"9/25/2025 7:00:00 AM - 8:00:00 AM","45925.0416666667","23,509 MByte","24650822320.0000","55 Mbit/s","6847945.2183","4,076 MByte","4274496240.9739","9.50 Mbit/s","1187445.8269","19,432 MByte","20376326079.0261","45 Mbit/s","5660499.3914","0 %","0.0000","100 %","0000009999"
"9/25/2025 8:00:00 AM - 9:00:00 AM","45925.0833333333","183,470 MByte","192381906817.6666","428 Mbit/s","53443723.7493","32,000 MByte","33554035266.9414","75 Mbit/s","9321316.2357","151,470 MByte","158827871550.7252","353 Mbit/s","44122407.5136","0 %","0.0000","100 %","0000009999"
"9/25/2025 9:00:00 AM - 10:00:00 AM","45925.1250000000","436,814 MByte","458032914818.6337","1,018 Mbit/s","127241968.7248","83,995 MByte","88075438381.2163","196 Mbit/s","24467438.5035","352,819 MByte","369957476437.4173","822 Mbit/s","102774530.2212","0 %","0.0000","100 %","0000009999"
"9/25/2025 10:00:00 AM - 11:00:00 AM","45925.1666666667","628,112 MByte","658623403568.6615","1,464 Mbit/s","182966192.6185","107,152 MByte","112357219327.7866","250 Mbit/s","31212939.7805","520,960 MByte","546266184240.8749","1,214 Mbit/s","151753252.8380","0 %","0.0000","100 %","0000009999"
"9/25/2025 11:00:00 AM - 12:00:00 PM","45925.2083333333","501,669 MByte","526038026323.3643","1,169 Mbit/s","146133039.8818","99,329 MByte","104153505260.3758","231 Mbit/s","28933779.6441","402,340 MByte","421884521062.9885","938 Mbit/s","117199260.2377","0 %","0.0000","100 %","0000009999"
"9/25/2025 12:00:00 PM - 1:00:00 PM","45925.2500000000","412,809 MByte","432861622828.9809","962 Mbit/s","120249360.4548","66,357 MByte","69580146232.1634","155 Mbit/s","19329429.1836","346,452 MByte","363281476596.8175","807 Mbit/s","100919931.2712","0 %","0.0000","100 %","0000009999"
"9/25/2025 1:00:00 PM - 2:00:00 PM","45925.2916666667","546,454 MByte","572998559528.8132","1,273 Mbit/s","159179973.7002","101,837 MByte","106784084436.5656","237 Mbit/s","29664800.1457","444,617 MByte","466214475092.2477","1,036 Mbit/s","129515173.5545","0 %","0.0000","100 %","0000009999"
"9/25/2025 2:00:00 PM - 3:00:00 PM","45925.3333333333","551,879 MByte","578687056304.8603","1,286 Mbit/s","160758907.9998","108,878 MByte","114166973003.8989","254 Mbit/s","31715514.8189","443,001 MByte","464520083300.9613","1,032 Mbit/s","129043393.1808","0 %","0.0000","100 %","0000009999"
"9/25/2025 3:00:00 PM - 4:00:00 PM","45925.3750000000","566,537 MByte","594057209111.8602","1,320 Mbit/s","165029185.4377","89,862 MByte","94226986544.4559","209 Mbit/s","26176271.5731","476,675 MByte","499830222567.4042","1,111 Mbit/s","138852913.8646","0 %","0.0000","100 %","0000009999"
"9/25/2025 4:00:00 PM - 5:00:00 PM","45925.4166666667","400,126 MByte","419562170533.1063","932 Mbit/s","116554112.6902","65,431 MByte","68609136278.0919","152 Mbit/s","19059575.8220","334,695 MByte","350953034255.0145","780 Mbit/s","97494536.8681","0 %","0.0000","100 %","0000009999"
"9/25/2025 5:00:00 PM - 6:00:00 PM","45925.4583333333","208,300 MByte","218418043577.4125","485 Mbit/s","60676060.9315","32,365 MByte","33937208672.1903","75 Mbit/s","9427683.2972","175,935 MByte","184480834905.2222","410 Mbit/s","51248377.6343","0 %","0.0000","100 %","0000009999"
"9/25/2025 6:00:00 PM - 7:00:00 PM","45925.5000000000","43,442 MByte","45552652952.4370","101 Mbit/s","12654323.1797","7,760 MByte","8137069603.9237","18 Mbit/s","2260441.5293","35,682 MByte","37415583348.5133","83 Mbit/s","10393881.6504","0 %","0.0000","100 %","0000009999"
"9/25/2025 7:00:00 PM - 8:00:00 PM","45925.5416666667","10,240 MByte","10737613772.9135","24 Mbit/s","2982910.7825","2,160 MByte","2265013442.2047","5.03 Mbit/s","629221.0879","8,080 MByte","8472600330.7088","19 Mbit/s","2353689.6946","0 %","0.0000","100 %","0000009999"
"9/25/2025 8:00:00 PM - 9:00:00 PM","45925.5833333333","1,411 MByte","1479469221.9470","3.29 Mbit/s","410992.2139","507 MByte","531773819.9380","1.18 Mbit/s","147725.2087","904 MByte","947695402.0090","2.11 Mbit/s","263267.0052","0 %","0.0000","100 %","0000009999"
"9/25/2025 9:00:00 PM - 10:00:00 PM","45925.6250000000","965 MByte","1011527519.3757","2.25 Mbit/s","281001.7222","502 MByte","526412298.2581","1.17 Mbit/s","146237.0124","463 MByte","485115221.1176","1.08 Mbit/s","134764.7098","0 %","0.0000","100 %","0000009999"
"9/25/2025 10:00:00 PM - 11:00:00 PM","45925.6666666667","799 MByte","837714955.1263","1.86 Mbit/s","232718.6383","466 MByte","488932287.4924","1.09 Mbit/s","135826.2205","333 MByte","348782667.6339","0.78 Mbit/s","96892.4179","0 %","0.0000","100 %","0000009999"
"9/25/2025 11:00:00 PM - 12:00:00 AM","45925.7083333333","751 MByte","787800217.6060","1.75 Mbit/s","218851.0234","476 MByte","499272413.7488","1.11 Mbit/s","138697.9545","275 MByte","288527803.8572","0.64 Mbit/s","80153.0690","0 %","0.0000","100 %","0000009999"
"9/26/2025 12:00:00 AM - 1:00:00 AM","45925.7500000000","806 MByte","844740316.5193","1.88 Mbit/s","234669.6437","477 MByte","500406987.1170","1.11 Mbit/s","139013.5253","328 MByte","344333329.4023","0.77 Mbit/s","95656.1184","0 %","0.0000","100 %","0000009999"
"9/26/2025 1:00:00 AM - 2:00:00 AM","45925.7916666667","981 MByte","1028468203.9597","2.29 Mbit/s","285708.6276","509 MByte","533287999.5928","1.19 Mbit/s","148147.4895","472 MByte","495180204.3669","1.10 Mbit/s","137561.1381","0 %","0.0000","100 %","0000009999"
"9/26/2025 2:00:00 AM - 3:00:00 AM","45925.8333333333","1,458 MByte","1528405047.8598","3.40 Mbit/s","424588.8019","490 MByte","513461977.3524","1.14 Mbit/s","142639.0250","968 MByte","1014943070.5074","2.26 Mbit/s","281949.7769","0 %","0.0000","100 %","0000009999"
"9/26/2025 3:00:00 AM - 4:00:00 AM","45925.8750000000","1,845 MByte","1934344533.6343","4.30 Mbit/s","537365.6918","494 MByte","518055604.1532","1.15 Mbit/s","143917.1271","1,351 MByte","1416288929.4811","3.15 Mbit/s","393448.5647","0 %","0.0000","100 %","0000009999"
"9/26/2025 4:00:00 AM - 5:00:00 AM","45925.9166666667","926 MByte","971407962.4999","2.16 Mbit/s","269858.7830","476 MByte","498670178.3910","1.11 Mbit/s","138531.4231","451 MByte","472737784.1089","1.05 Mbit/s","131327.3599","0 %","0.0000","100 %","0000009999"
"9/26/2025 5:00:00 AM - 6:00:00 AM","45925.9583333333","884 MByte","926999309.1137","2.06 Mbit/s","257521.9836","464 MByte","486367348.7249","1.08 Mbit/s","135113.6761","420 MByte","440631960.3888","0.98 Mbit/s","122408.3075","0 %","0.0000","100 %","0000009999"
"9/26/2025 6:00:00 AM - 7:00:00 AM","45926.0000000000","1,176 MByte","1232879600.0763","2.74 Mbit/s","342494.1454","528 MByte","553654227.4075","1.23 Mbit/s","153805.2308","648 MByte","679225372.6688","1.51 Mbit/s","188688.9146","0 %","0.0000","100 %","0000009999"
"9/26/2025 7:00:00 AM - 8:00:00 AM","45926.0416666667","17,456 MByte","18303485918.3592","41 Mbit/s","5084739.4966","2,396 MByte","2512187790.1524","5.58 Mbit/s","697890.0378","15,060 MByte","15791298128.2067","35 Mbit/s","4386849.4588","0 %","0.0000","100 %","0000009999"
"9/26/2025 8:00:00 AM - 9:00:00 AM","45926.0833333333","115,279 MByte","120878579371.2273","269 Mbit/s","33579901.6513","16,211 MByte","16998313883.3031","38 Mbit/s","4722108.0146","99,068 MByte","103880265487.9243","231 Mbit/s","28857793.6367","0 %","0.0000","100 %","0000009999"
"9/26/2025 9:00:00 AM - 10:00:00 AM","45926.1250000000","376,500 MByte","394788966861.8189","877 Mbit/s","109673045.9739","44,280 MByte","46431439224.0128","103 Mbit/s","12898732.7309","332,220 MByte","348357527637.8061","774 Mbit/s","96774313.2430","0 %","0.0000","100 %","0000009999"
"9/26/2025 10:00:00 AM - 11:00:00 AM","45926.1666666667","373,303 MByte","391436269806.8326","870 Mbit/s","108740754.7828","62,714 MByte","65760740017.7277","146 Mbit/s","18268293.0944","310,588 MByte","325675529789.1050","724 Mbit/s","90472461.6884","0 %","0.0000","100 %","0000009999"
"9/26/2025 11:00:00 AM - 12:00:00 PM","45926.2083333333","393,624 MByte","412744389491.5666","917 Mbit/s","114660774.3677","56,122 MByte","58848421843.7063","131 Mbit/s","16348146.1910","337,501 MByte","353895967647.8603","787 Mbit/s","98312628.1768","0 %","0.0000","100 %","0000009999"
"9/26/2025 12:00:00 PM - 1:00:00 PM","45926.2500000000","268,183 MByte","281210580887.1817","625 Mbit/s","78120126.2563","31,948 MByte","33500116197.8544","74 Mbit/s","9306311.6570","236,235 MByte","247710464689.3273","551 Mbit/s","68813814.5993","0 %","0.0000","100 %","0000009999"
"9/26/2025 1:00:00 PM - 2:00:00 PM","45926.2916666667","358,899 MByte","376333228005.0250","836 Mbit/s","104545429.4943","50,396 MByte","52844328697.9795","117 Mbit/s","14680162.7626","308,503 MByte","323488899307.0454","719 Mbit/s","89865266.7318","0 %","0.0000","100 %","0000009999"
"9/26/2025 2:00:00 PM - 3:00:00 PM","45926.3333333333","425,603 MByte","446276665176.8282","992 Mbit/s","123978138.1407","53,026 MByte","55602241978.2457","124 Mbit/s","15446611.8774","372,576 MByte","390674423198.5825","868 Mbit/s","108531526.2633","0 %","0.0000","100 %","0000009999"
"9/26/2025 3:00:00 PM - 4:00:00 PM","45926.3750000000","368,827 MByte","386742828199.7320","860 Mbit/s","107437516.5152","52,871 MByte","55439761207.5888","123 Mbit/s","15401217.1035","315,955 MByte","331303066992.1433","736 Mbit/s","92036299.4117","0 %","0.0000","100 %","0000009999"
"9/26/2025 4:00:00 PM - 5:00:00 PM","45926.4166666667","224,377 MByte","235276115066.4250","523 Mbit/s","65359559.9287","38,562 MByte","40435342737.1815","90 Mbit/s","11232913.3203","185,815 MByte","194840772329.2434","433 Mbit/s","54126646.6084","0 %","0.0000","100 %","0000009999"
"9/26/2025 5:00:00 PM - 6:00:00 PM","45926.4583333333","137,113 MByte","143773138741.3871","320 Mbit/s","39940422.2979","13,623 MByte","14285062625.1357","32 Mbit/s","3968414.6760","123,489 MByte","129488076116.2514","288 Mbit/s","35972007.6218","0 %","0.0000","100 %","0000009999"
"9/26/2025 6:00:00 PM - 7:00:00 PM","45926.5000000000","63,875 MByte","66977768102.8346","149 Mbit/s","18606331.0590","6,943 MByte","7280766209.5751","16 Mbit/s","2022586.7522","56,931 MByte","59697001893.2595","133 Mbit/s","16583744.3067","0 %","0.0000","100 %","0000009999"
"9/26/2025 7:00:00 PM - 8:00:00 PM","45926.5416666667","7,043 MByte","7385039937.8297","16 Mbit/s","2051559.5485","1,821 MByte","1909271142.0037","4.24 Mbit/s","530394.3479","5,222 MByte","5475768795.8260","12 Mbit/s","1521165.2006","0 %","0.0000","100 %","0000009999"
"9/26/2025 8:00:00 PM - 9:00:00 PM","45926.5833333333","986 MByte","1033794196.0968","2.30 Mbit/s","287189.7847","592 MByte","620481247.1923","1.38 Mbit/s","172370.7450","394 MByte","413312948.9045","0.92 Mbit/s","114819.0397","0 %","0.0000","100 %","0000009999"
"9/26/2025 9:00:00 PM - 10:00:00 PM","45926.6250000000","831 MByte","871262029.3893","1.94 Mbit/s","242036.7278","493 MByte","516601513.3232","1.15 Mbit/s","143511.9811","338 MByte","354660516.0662","0.79 Mbit/s","98524.7467","0 %","0.0000","100 %","0000009999"
"9/26/2025 10:00:00 PM - 11:00:00 PM","45926.6666666667","693 MByte","727178171.7610","1.62 Mbit/s","202009.6485","478 MByte","500833190.2259","1.11 Mbit/s","139131.1519","216 MByte","226344981.5351","0.50 Mbit/s","62878.4965","0 %","0.0000","100 %","0000009999"
"9/26/2025 11:00:00 PM - 12:00:00 AM","45926.7083333333","743 MByte","778739352.6013","1.73 Mbit/s","216335.7167","475 MByte","497688866.6451","1.11 Mbit/s","138259.1971","268 MByte","281050485.9563","0.62 Mbit/s","78076.5196","0 %","0.0000","100 %","0000009999"
"9/27/2025 12:00:00 AM - 1:00:00 AM","45926.7500000000","820 MByte","859807895.9383","1.91 Mbit/s","238856.0948","502 MByte","526401167.5605","1.17 Mbit/s","146235.1390","318 MByte","333406728.3778","0.74 Mbit/s","92620.9558","0 %","0.0000","100 %","0000009999"
"9/27/2025 1:00:00 AM - 2:00:00 AM","45926.7916666667","810 MByte","849586947.8323","1.89 Mbit/s","236015.3867","503 MByte","527422073.7540","1.17 Mbit/s","146517.9344","307 MByte","322164874.0783","0.72 Mbit/s","89497.4523","0 %","0.0000","100 %","0000009999"
"9/27/2025 2:00:00 AM - 3:00:00 AM","45926.8333333333","748 MByte","784559970.0726","1.74 Mbit/s","217948.4603","484 MByte","507772964.2845","1.13 Mbit/s","141057.8413","264 MByte","276787005.7881","0.62 Mbit/s","76890.6190","0 %","0.0000","100 %","0000009999"
"9/27/2025 3:00:00 AM - 4:00:00 AM","45926.8750000000","823 MByte","862738732.6479","1.92 Mbit/s","239666.2915","489 MByte","512775214.3624","1.14 Mbit/s","142447.4517","334 MByte","349963518.2855","0.78 Mbit/s","97218.8397","0 %","0.0000","100 %","0000009999"
"9/27/2025 4:00:00 AM - 5:00:00 AM","45926.9166666667","867 MByte","909405157.2212","2.02 Mbit/s","252628.6838","487 MByte","511115032.9768","1.14 Mbit/s","141985.4693","380 MByte","398290124.2444","0.89 Mbit/s","110643.2145","0 %","0.0000","100 %","0000009999"
"9/27/2025 5:00:00 AM - 6:00:00 AM","45926.9583333333","1,206 MByte","1264562863.6463","2.81 Mbit/s","351294.7851","455 MByte","476841396.9483","1.06 Mbit/s","132466.2465","751 MByte","787721466.6980","1.75 Mbit/s","218828.5385","0 %","0.0000","100 %","0000009999"
"9/27/2025 6:00:00 AM - 7:00:00 AM","45927.0000000000","963 MByte","1009267279.6519","2.24 Mbit/s","280372.2712","460 MByte","482640256.1415","1.07 Mbit/s","134076.4211","502 MByte","526627023.5104","1.17 Mbit/s","146295.8501","0 %","0.0000","100 %","0000009999"
"9/27/2025 7:00:00 AM - 8:00:00 AM","45927.0416666667","857 MByte","898661263.6884","2 Mbit/s","249646.8523","463 MByte","485631565.9662","1.08 Mbit/s","134907.7753","394 MByte","413029697.7223","0.92 Mbit/s","114739.0770","0 %","0.0000","100 %","0000009999"
"9/27/2025 8:00:00 AM - 9:00:00 AM","45927.0833333333","756 MByte","793200956.5531","1.76 Mbit/s","220352.5738","477 MByte","500428297.1155","1.11 Mbit/s","139019.8315","279 MByte","292772659.4376","0.65 Mbit/s","81332.7424","0 %","0.0000","100 %","0000009999"
"9/27/2025 9:00:00 AM - 10:00:00 AM","45927.1250000000","1,292 MByte","1354410946.7839","3.01 Mbit/s","376253.4820","608 MByte","637728462.0643","1.42 Mbit/s","177160.0820","683 MByte","716682484.7196","1.59 Mbit/s","199093.4000","0 %","0.0000","100 %","0000009999"
"9/27/2025 10:00:00 AM - 11:00:00 AM","45927.1666666667","1,431 MByte","1500854135.9914","3.34 Mbit/s","416932.8803","528 MByte","553591297.0656","1.23 Mbit/s","153786.0399","903 MByte","947262838.9259","2.11 Mbit/s","263146.8405","0 %","0.0000","100 %","0000009999"
"9/27/2025 11:00:00 AM - 12:00:00 PM","45927.2083333333","847 MByte","888573509.0299","1.97 Mbit/s","246845.1738","466 MByte","489109738.6069","1.09 Mbit/s","135874.3843","381 MByte","399463770.4230","0.89 Mbit/s","110970.7895","0 %","0.0000","100 %","0000009999"
"9/27/2025 12:00:00 PM - 1:00:00 PM","45927.2500000000","1,164 MByte","1220870795.3337","2.71 Mbit/s","339159.9819","495 MByte","518817009.4663","1.15 Mbit/s","144128.2470","670 MByte","702053785.8674","1.56 Mbit/s","195031.7349","0 %","0.0000","100 %","0000009999"
"9/27/2025 1:00:00 PM - 2:00:00 PM","45927.2916666667","1,169 MByte","1226230041.6177","2.73 Mbit/s","340645.9507","498 MByte","522360516.8237","1.16 Mbit/s","145111.4300","671 MByte","703869524.7939","1.56 Mbit/s","195534.5207","0 %","0.0000","100 %","0000009999"
