"Date Time","Date Time(RAW)","Traffic Total (volume)","Traffic Total (volume)(RAW)","Traffic Total (speed)","Traffic Total (speed)(RAW)","Traffic In (volume)","Traffic In (volume)(RAW)","Traffic In (speed)","Traffic In (speed)(RAW)","Traffic Out (volume)","Traffic Out (volume)(RAW)","Traffic Out (speed)","Traffic Out (speed)(RAW)","Downtime","Downtime(RAW)","Coverage","Coverage(RAW)"
"10/5/2025 11:00:00 AM - 12:00:00 PM","45935.2083333333","1,223 MByte","1282735552.7615","2.85 Mbit/s","356345.1267","508 MByte","532308949.6295","1.18 Mbit/s","147875.9201","716 MByte","750426603.1320","1.67 Mbit/s","208469.2066","0 %","0.0000","100 %","0000009999"
"10/5/2025 12:00:00 PM - 1:00:00 PM","45935.2500000000","801 MByte","840023694.6968","1.87 Mbit/s","233360.0101","481 MByte","504482509.3625","1.12 Mbit/s","140146.0985","320 MByte","335541185.3343","0.75 Mbit/s","93213.9116","0 %","0.0000","100 %","0000009999"
"10/5/2025 1:00:00 PM - 2:00:00 PM","45935.2916666667","715 MByte","749937525.7685","1.67 Mbit/s","208331.6043","455 MByte","477616759.0065","1.06 Mbit/s","132681.2730","260 MByte","272320766.7620","0.61 Mbit/s","75650.3312","0 %","0.0000","100 %","0000009999"
"10/5/2025 2:00:00 PM - 3:00:00 PM","45935.3333333333","1,046 MByte","1096428049.1991","2.44 Mbit/s","304585.3448","493 MByte","517195513.1437","1.15 Mbit/s","143675.7969","552 MByte","579232536.0554","1.29 Mbit/s","160909.5479","0 %","0.0000","100 %","0000009999"
"10/5/2025 3:00:00 PM - 4:00:00 PM","45935.3750000000","1,052 MByte","1102752178.9948","2.45 Mbit/s","306344.7275","586 MByte","613963933.8038","1.36 Mbit/s","170559.2767","466 MByte","488788245.1910","1.09 Mbit/s","135785.4508","0 %","0.0000","100 %","0000009999"
"10/5/2025 4:00:00 PM - 5:00:00 PM","45935.4166666667","1,562 MByte","1637950529.4296","3.64 Mbit/s","455024.1769","456 MByte","477950800.0960","1.06 Mbit/s","132775.1757","1,106 MByte","1159999729.3336","2.58 Mbit/s","322249.0011","0 %","0.0000","100 %","0000009999"
"10/5/2025 5:00:00 PM - 6:00:00 PM","45935.4583333333","991 MByte","1039538650.6037","2.31 Mbit/s","288783.9994","451 MByte","472736902.4399","1.05 Mbit/s","131326.3853","541 MByte","566801748.1639","1.26 Mbit/s","157457.6141","0 %","0.0000","100 %","0000009999"
"10/5/2025 6:00:00 PM - 7:00:00 PM","45935.5000000000","820 MByte","859774870.6587","1.91 Mbit/s","238842.9393","481 MByte","503983140.8452","1.12 Mbit/s","140005.0395","339 MByte","355791729.8135","0.79 Mbit/s","98837.8998","0 %","0.0000","100 %","0000009999"
"10/5/2025 7:00:00 PM - 8:00:00 PM","45935.5416666667","685 MByte","718739888.0624","1.60 Mbit/s","199666.0531","459 MByte","481236103.5881","1.07 Mbit/s","133687.4647","227 MByte","237503784.4743","0.53 Mbit/s","65978.5884","0 %","0.0000","100 %","0000009999"
"10/5/2025 8:00:00 PM - 9:00:00 PM","45935.5833333333","700 MByte","733834828.9828","1.63 Mbit/s","203858.8637","468 MByte","490562668.5518","1.09 Mbit/s","136278.0073","232 MByte","243272160.4310","0.54 Mbit/s","67580.8564","0 %","0.0000","100 %","0000009999"
"10/5/2025 9:00:00 PM - 10:00:00 PM","45935.6250000000","823 MByte","863363547.4595","1.92 Mbit/s","239839.8632","445 MByte","466537049.9585","1.04 Mbit/s","129602.6252","378 MByte","396826497.5010","0.88 Mbit/s","110237.2380","0 %","0.0000","100 %","0000009999"
"10/5/2025 10:00:00 PM - 11:00:00 PM","45935.6666666667","953 MByte","999007716.0236","2.22 Mbit/s","277525.2704","441 MByte","462251677.6157","1.03 Mbit/s","128413.9449","512 MByte","536756038.4080","1.19 Mbit/s","149111.3255","0 %","0.0000","100 %","0000009999"
"10/5/2025 11:00:00 PM - 12:00:00 AM","45935.7083333333","1,114 MByte","1168327100.3398","2.60 Mbit/s","324559.6476","466 MByte","489019933.7859","1.09 Mbit/s","135849.0592","648 MByte","679307166.5538","1.51 Mbit/s","188710.5884","0 %","0.0000","100 %","0000009999"
"10/6/2025 12:00:00 AM - 1:00:00 AM","45935.7500000000","778 MByte","816240019.4026","1.81 Mbit/s","226750.3450","447 MByte","468901046.5076","1.04 Mbit/s","130260.0602","331 MByte","347338972.8950","0.77 Mbit/s","96490.2848","0 %","0.0000","100 %","0000009999"
"10/6/2025 1:00:00 AM - 2:00:00 AM","45935.7916666667","746 MByte","782435839.5082","1.74 Mbit/s","217360.1945","435 MByte","455808866.9811","1.01 Mbit/s","126623.4226","311 MByte","326626972.5272","0.73 Mbit/s","90736.7719","0 %","0.0000","100 %","0000009999"
"10/6/2025 2:00:00 AM - 3:00:00 AM","45935.8333333333","1,092 MByte","1145514692.4509","2.55 Mbit/s","318224.1604","459 MByte","481123372.0271","1.07 Mbit/s","133656.1479","634 MByte","664391320.4238","1.48 Mbit/s","184568.0125","0 %","0.0000","100 %","0000009999"
"10/6/2025 3:00:00 AM - 4:00:00 AM","45935.8750000000","903 MByte","946920181.9323","2.10 Mbit/s","263053.1129","439 MByte","460546389.7223","1.02 Mbit/s","127939.1481","464 MByte","486373792.2100","1.08 Mbit/s","135113.9647","0 %","0.0000","100 %","0000009999"
"10/6/2025 4:00:00 AM - 5:00:00 AM","45935.9166666667","702 MByte","736497095.3109","1.64 Mbit/s","204597.3029","440 MByte","461412355.5008","1.03 Mbit/s","128179.3561","262 MByte","275084739.8101","0.61 Mbit/s","76417.9468","0 %","0.0000","100 %","0000009999"
"10/6/2025 5:00:00 AM - 6:00:00 AM","45935.9583333333","931 MByte","975852032.3834","2.17 Mbit/s","271089.5877","456 MByte","477699663.7723","1.06 Mbit/s","132703.9352","475 MByte","498152368.6111","1.11 Mbit/s","138385.6525","0 %","0.0000","100 %","0000009999"
"10/6/2025 6:00:00 AM - 7:00:00 AM","45936.0000000000","3,024 MByte","3170849337.1914","7.05 Mbit/s","880859.9939","713 MByte","747828439.3566","1.66 Mbit/s","207746.2801","2,311 MByte","2423020897.8349","5.38 Mbit/s","673113.7138","0 %","0.0000","100 %","0000009999"
"10/6/2025 7:00:00 AM - 8:00:00 AM","45936.0416666667","48,690 MByte","51054989376.5490","113 Mbit/s","14183123.4204","5,126 MByte","5374982071.4438","12 Mbit/s","1493175.0067","43,564 MByte","45680007305.1052","102 Mbit/s","12689948.4138","0 %","0.0000","100 %","0000009999"
"10/6/2025 8:00:00 AM - 9:00:00 AM","45936.0833333333","200,554 MByte","210296399320.6956","467 Mbit/s","58419561.1154","27,247 MByte","28570532398.3293","63 Mbit/s","7936788.1187","173,307 MByte","181725866922.3663","404 Mbit/s","50482772.9966","0 %","0.0000","100 %","0000009999"
"10/6/2025 9:00:00 AM - 10:00:00 AM","45936.1250000000","587,502 MByte","616040381349.3766","1,369 Mbit/s","171134212.4729","74,445 MByte","78061048236.7754","173 Mbit/s","21685130.4221","513,057 MByte","537979333112.6012","1,196 Mbit/s","149449082.0509","0 %","0.0000","100 %","0000009999"
"10/6/2025 10:00:00 AM - 11:00:00 AM","45936.1666666667","525,084 MByte","550590382304.0205","1,224 Mbit/s","152952394.5563","84,012 MByte","88093193080.6236","196 Mbit/s","24472030.8579","441,072 MByte","462497189223.3970","1,028 Mbit/s","128480363.6984","0 %","0.0000","100 %","0000009999"
"10/6/2025 11:00:00 AM - 12:00:00 PM","45936.2083333333","460,955 MByte","483346477065.4761","1,074 Mbit/s","134273726.7906","75,233 MByte","78887949878.5535","175 Mbit/s","21915084.7925","385,722 MByte","404458527186.9226","899 Mbit/s","112358641.9981","0 %","0.0000","100 %","0000009999"
"10/6/2025 12:00:00 PM - 1:00:00 PM","45936.2500000000","348,160 MByte","365072032110.1677","811 Mbit/s","101417067.5166","46,216 MByte","48460525993.4641","108 Mbit/s","13462341.6868","301,944 MByte","316611506116.7036","704 Mbit/s","87954725.8298","0 %","0.0000","100 %","0000009999"
"10/6/2025 1:00:00 PM - 2:00:00 PM","45936.2916666667","455,861 MByte","478005158109.9732","1,062 Mbit/s","132789538.6613","79,466 MByte","83326482637.7610","185 Mbit/s","23148045.5807","376,395 MByte","394678675472.2122","877 Mbit/s","109641493.0806","0 %","0.0000","100 %","0000009999"
"10/6/2025 2:00:00 PM - 3:00:00 PM","45936.3333333333","430,949 MByte","451883052831.9386","1,004 Mbit/s","125532485.1675","77,620 MByte","81390896581.8617","181 Mbit/s","22610278.1547","353,329 MByte","370492156250.0769","823 Mbit/s","102922207.0128","0 %","0.0000","100 %","0000009999"
"10/6/2025 3:00:00 PM - 4:00:00 PM","45936.3750000000","394,625 MByte","413794375433.7825","920 Mbit/s","114952142.0986","68,430 MByte","71754237224.8127","159 Mbit/s","19933338.3036","326,195 MByte","342040138208.9698","760 Mbit/s","95018803.7950","0 %","0.0000","100 %","0000009999"
"10/6/2025 4:00:00 PM - 5:00:00 PM","45936.4166666667","336,831 MByte","353192876189.8058","785 Mbit/s","98116218.4463","65,267 MByte","68437758938.2267","152 Mbit/s","19011861.6729","271,564 MByte","284755117251.5792","633 Mbit/s","79104356.7734","0 %","0.0000","100 %","0000009999"
"10/6/2025 5:00:00 PM - 6:00:00 PM","45936.4583333333","162,963 MByte","170878988586.1860","380 Mbit/s","47469945.9643","26,049 MByte","27314289797.5460","61 Mbit/s","7587871.8119","136,914 MByte","143564698788.6400","319 Mbit/s","39882074.1524","0 %","0.0000","100 %","0000009999"
"10/6/2025 6:00:00 PM - 7:00:00 PM","45936.5000000000","42,984 MByte","45071786152.8859","100 Mbit/s","12520879.6640","5,315 MByte","5572902819.7545","12 Mbit/s","1548144.6719","37,669 MByte","39498883333.1313","88 Mbit/s","10972734.9921","0 %","0.0000","100 %","0000009999"
"10/6/2025 7:00:00 PM - 8:00:00 PM","45936.5416666667","5,976 MByte","6266641468.5513","14 Mbit/s","1740844.9619","1,575 MByte","1651563636.0413","3.67 Mbit/s","458796.9887","4,401 MByte","4615077832.5100","10 Mbit/s","1282047.9732","0 %","0.0000","100 %","0000009999"
"10/6/2025 8:00:00 PM - 9:00:00 PM","45936.5833333333","2,490 MByte","2611445772.8288","5.80 Mbit/s","725462.0587","584 MByte","612437224.5478","1.36 Mbit/s","170135.6292","1,906 MByte","1999008548.2810","4.44 Mbit/s","555326.4295","0 %","0.0000","100 %","0000009999"
"10/6/2025 9:00:00 PM - 10:00:00 PM","45936.6250000000","1,692 MByte","1774174734.2060","3.94 Mbit/s","492866.0182","717 MByte","751593011.1162","1.67 Mbit/s","208792.6558","975 MByte","1022581723.0898","2.27 Mbit/s","284073.3623","0 %","0.0000","100 %","0000009999"
"10/6/2025 10:00:00 PM - 11:00:00 PM","45936.6666666667","1,043 MByte","1093862698.2435","2.43 Mbit/s","303876.0725","654 MByte","685705988.5152","1.52 Mbit/s","190489.7598","389 MByte","408156709.7282","0.91 Mbit/s","113386.3127","0 %","0.0000","100 %","0000009999"
"10/6/2025 11:00:00 PM - 12:00:00 AM","45936.7083333333","891 MByte","933928509.5599","2.08 Mbit/s","259444.7650","503 MByte","527030855.4670","1.17 Mbit/s","146408.8472","388 MByte","406897654.0929","0.90 Mbit/s","113035.9178","0 %","0.0000","100 %","0000009999"
"10/7/2025 12:00:00 AM - 1:00:00 AM","45936.7500000000","866 MByte","908228963.9549","2.02 Mbit/s","252306.8489","530 MByte","555359696.8286","1.23 Mbit/s","154279.4391","337 MByte","352869267.1263","0.78 Mbit/s","98027.4098","0 %","0.0000","100 %","0000009999"
"10/7/2025 1:00:00 AM - 2:00:00 AM","45936.7916666667","971 MByte","1018099763.7898","2.26 Mbit/s","282825.9163","506 MByte","530204110.3568","1.18 Mbit/s","147289.5571","465 MByte","487895653.4330","1.08 Mbit/s","135536.3591","0 %","0.0000","100 %","0000009999"
"10/7/2025 2:00:00 AM - 3:00:00 AM","45936.8333333333","821 MByte","861181428.0847","1.91 Mbit/s","239236.3352","498 MByte","521969967.8515","1.16 Mbit/s","145003.3386","323 MByte","339211460.2332","0.75 Mbit/s","94232.9966","0 %","0.0000","100 %","0000009999"
"10/7/2025 3:00:00 AM - 4:00:00 AM","45936.8750000000","940 MByte","985320821.7905","2.19 Mbit/s","273720.7573","504 MByte","528364699.8301","1.17 Mbit/s","146778.9806","436 MByte","456956121.9604","1.02 Mbit/s","126941.7767","0 %","0.0000","100 %","0000009999"
"10/7/2025 4:00:00 AM - 5:00:00 AM","45936.9166666667","1,178 MByte","1235132541.5701","2.74 Mbit/s","343120.0129","498 MByte","522183188.3498","1.16 Mbit/s","145062.5712","680 MByte","712949353.2203","1.58 Mbit/s","198057.4416","0 %","0.0000","100 %","0000009999"
"10/7/2025 5:00:00 AM - 6:00:00 AM","45936.9583333333","1,159 MByte","1215737005.5863","2.70 Mbit/s","337730.0535","491 MByte","515041288.4026","1.14 Mbit/s","143077.7554","668 MByte","700695717.1837","1.56 Mbit/s","194652.2981","0 %","0.0000","100 %","0000009999"
"10/7/2025 6:00:00 AM - 7:00:00 AM","45937.0000000000","4,998 MByte","5240390138.2450","12 Mbit/s","1455777.1544","1,080 MByte","1132405872.2100","2.52 Mbit/s","314581.6542","3,918 MByte","4107984266.0350","9.13 Mbit/s","1141195.5002","0 %","0.0000","100 %","0000009999"
"10/7/2025 7:00:00 AM - 8:00:00 AM","45937.0416666667","23,953 MByte","25116945927.5227","56 Mbit/s","6977510.8836","4,405 MByte","4618604591.8209","10 Mbit/s","1283052.6410","19,549 MByte","20498341335.7018","46 Mbit/s","5694458.2425","0 %","0.0000","100 %","0000009999"
"10/7/2025 8:00:00 AM - 9:00:00 AM","45937.0833333333","201,403 MByte","211186041180.2641","469 Mbit/s","58667515.2110","27,412 MByte","28743280805.0482","64 Mbit/s","7984887.8951","173,991 MByte","182442760375.2158","405 Mbit/s","50682627.3159","0 %","0.0000","100 %","0000009999"
"10/7/2025 9:00:00 AM - 10:00:00 AM","45937.1250000000","515,638 MByte","540685289317.5882","1,202 Mbit/s","150202875.0500","94,860 MByte","99468414565.1650","221 Mbit/s","27632417.8585","420,777 MByte","441216874752.4232","981 Mbit/s","122570457.1916","0 %","0.0000","100 %","0000009999"
"10/7/2025 10:00:00 AM - 11:00:00 AM","45937.1666666667","575,938 MByte","603914393978.4678","1,342 Mbit/s","167767978.9923","124,839 MByte","130903099497.6432","291 Mbit/s","36365002.4996","451,099 MByte","473011294480.8246","1,051 Mbit/s","131402976.4927","0 %","0.0000","100 %","0000009999"
"10/7/2025 11:00:00 AM - 12:00:00 PM","45937.2083333333","460,760 MByte","483142011564.0733","1,074 Mbit/s","134216926.2424","110,152 MByte","115503074231.6027","257 Mbit/s","32086772.0543","350,608 MByte","367638937332.4707","817 Mbit/s","102130154.1881","0 %","0.0000","100 %","0000009999"
"10/7/2025 12:00:00 PM - 1:00:00 PM","45937.2500000000","392,705 MByte","411781382901.0896","915 Mbit/s","114393885.8179","75,312 MByte","78970697993.1528","176 Mbit/s","21938255.0652","317,393 MByte","332810684907.9368","740 Mbit/s","92455630.7527","0 %","0.0000","100 %","0000009999"
"10/7/2025 1:00:00 PM - 2:00:00 PM","45937.2916666667","454,550 MByte","476630388534.7443","1,059 Mbit/s","132408732.0116","96,905 MByte","101612581370.1957","226 Mbit/s","28228147.8044","357,645 MByte","375017807164.5486","833 Mbit/s","104180584.2071","0 %","0.0000","100 %","0000009999"
"10/7/2025 2:00:00 PM - 3:00:00 PM","45937.3333333333","504,610 MByte","529121809044.8716","1,176 Mbit/s","146989712.8235","97,242 MByte","101965971616.2574","227 Mbit/s","28326084.1444","407,368 MByte","427155837428.6143","949 Mbit/s","118663628.6791","0 %","0.0000","100 %","0000009999"
"10/7/2025 3:00:00 PM - 4:00:00 PM","45937.3750000000","462,558 MByte","485026911917.0170","1,078 Mbit/s","134740551.8547","86,557 MByte","90761768018.1275","202 Mbit/s","25213633.3255","376,001 MByte","394265143898.8895","876 Mbit/s","109526918.5292","0 %","0.0000","100 %","0000009999"
"10/7/2025 4:00:00 PM - 5:00:00 PM","45937.4166666667","365,848 MByte","383619657161.4335","853 Mbit/s","106569304.6019","66,465 MByte","69693327396.6762","155 Mbit/s","19360763.4473","299,383 MByte","313926329764.7574","698 Mbit/s","87208541.1545","0 %","0.0000","100 %","0000009999"
"10/7/2025 5:00:00 PM - 6:00:00 PM","45937.4583333333","122,007 MByte","127933599378.8101","284 Mbit/s","35540072.6113","26,029 MByte","27293425595.8066","61 Mbit/s","7582138.9549","95,978 MByte","100640173783.0034","224 Mbit/s","27957933.6564","0 %","0.0000","100 %","0000009999"
"10/7/2025 6:00:00 PM - 7:00:00 PM","45937.5000000000","35,643 MByte","37374638002.6579","83 Mbit/s","10382651.4292","6,315 MByte","6621518805.4139","15 Mbit/s","1839453.8479","29,328 MByte","30753119197.2439","68 Mbit/s","8543197.5813","0 %","0.0000","100 %","0000009999"
"10/7/2025 7:00:00 PM - 8:00:00 PM","45937.5416666667","21,975 MByte","23042909486.0245","51 Mbit/s","6401306.0699","2,186 MByte","2292114369.0770","5.09 Mbit/s","636747.9607","19,790 MByte","20750795116.9475","46 Mbit/s","5764558.1092","0 %","0.0000","100 %","0000009999"
"10/7/2025 8:00:00 PM - 9:00:00 PM","45937.5833333333","4,229 MByte","4434073406.4679","9.85 Mbit/s","1231789.7065","644 MByte","675728289.6511","1.50 Mbit/s","187717.9458","3,584 MByte","3758345116.8168","8.35 Mbit/s","1044071.7607","0 %","0.0000","100 %","0000009999"
"10/7/2025 9:00:00 PM - 10:00:00 PM","45937.6250000000","3,107 MByte","3257999391.1003","7.24 Mbit/s","905085.3111","650 MByte","681216988.3641","1.51 Mbit/s","189244.8143","2,457 MByte","2576782402.7362","5.73 Mbit/s","715840.4968","0 %","0.0000","100 %","0000009999"
"10/7/2025 10:00:00 PM - 11:00:00 PM","45937.6666666667","854 MByte","895576033.2720","2 Mbit/s","248793.9265","545 MByte","571991094.7549","1.27 Mbit/s","158900.9811","309 MByte","323584938.5170","0.72 Mbit/s","89892.9453","0 %","0.0000","100 %","0000009999"
"10/7/2025 11:00:00 PM - 12:00:00 AM","45937.7083333333","914 MByte","958612458.5809","2.13 Mbit/s","266303.4304","476 MByte","499509032.3185","1.11 Mbit/s","138764.0727","438 MByte","459103426.2624","1.02 Mbit/s","127539.3578","0 %","0.0000","100 %","0000009999"
"10/8/2025 12:00:00 AM - 1:00:00 AM","45937.7500000000","1,310 MByte","1373495320.3949","3.05 Mbit/s","381559.3344","533 MByte","558987526.3769","1.24 Mbit/s","155287.6849","777 MByte","814507794.0180","1.81 Mbit/s","226271.6495","0 %","0.0000","100 %","0000009999"
"10/8/2025 1:00:00 AM - 2:00:00 AM","45937.7916666667","789 MByte","827372482.9995","1.84 Mbit/s","229846.7590","486 MByte","509819121.0478","1.13 Mbit/s","141629.4052","303 MByte","317553361.9517","0.71 Mbit/s","88217.3538","0 %","0.0000","100 %","0000009999"
"10/8/2025 2:00:00 AM - 3:00:00 AM","45937.8333333333","958 MByte","1004512891.3047","2.23 Mbit/s","279056.1637","505 MByte","529783029.7352","1.18 Mbit/s","147175.0349","453 MByte","474729861.5695","1.06 Mbit/s","131881.1288","0 %","0.0000","100 %","0000009999"
"10/8/2025 3:00:00 AM - 4:00:00 AM","45937.8750000000","965 MByte","1011947778.0486","2.25 Mbit/s","281118.4698","492 MByte","515595931.3189","1.15 Mbit/s","143232.2323","473 MByte","496351846.7298","1.10 Mbit/s","137886.2375","0 %","0.0000","100 %","0000009999"
"10/8/2025 4:00:00 AM - 5:00:00 AM","45937.9166666667","1,028 MByte","1077838234.4123","2.40 Mbit/s","299422.7980","495 MByte","519486859.8643","1.15 Mbit/s","144313.1299","532 MByte","558351374.5479","1.24 Mbit/s","155109.6681","0 %","0.0000","100 %","0000009999"
"10/8/2025 5:00:00 AM - 6:00:00 AM","45937.9583333333","1,138 MByte","1193280253.9525","2.65 Mbit/s","331496.2035","496 MByte","520071840.1597","1.16 Mbit/s","144477.2425","642 MByte","673208413.7929","1.50 Mbit/s","187018.9611","0 %","0.0000","100 %","0000009999"
"10/8/2025 6:00:00 AM - 7:00:00 AM","45938.0000000000","7,089 MByte","7433751423.4060","17 Mbit/s","2065103.0429","925 MByte","969770953.5415","2.16 Mbit/s","269403.2707","6,165 MByte","6463980469.8645","14 Mbit/s","1795699.7722","0 %","0.0000","100 %","0000009999"
"10/8/2025 7:00:00 AM - 8:00:00 AM","45938.0416666667","30,514 MByte","31996765721.1467","71 Mbit/s","8888706.5128","5,294 MByte","5550672873.6524","12 Mbit/s","1541977.7909","25,221 MByte","26446092847.4943","59 Mbit/s","7346728.7219","0 %","0.0000","100 %","0000009999"
"10/8/2025 8:00:00 AM - 9:00:00 AM","45938.0833333333","239,121 MByte","250736872137.0891","557 Mbit/s","69654742.2256","35,882 MByte","37624840586.9228","84 Mbit/s","10452186.5892","203,239 MByte","213112031550.1663","474 Mbit/s","59202555.6365","0 %","0.0000","100 %","0000009999"
"10/8/2025 9:00:00 AM - 10:00:00 AM","45938.1250000000","613,920 MByte","643742185468.9271","1,431 Mbit/s","178833170.0231","108,191 MByte","113446337906.1658","252 Mbit/s","31515673.0338","505,730 MByte","530295847562.7614","1,179 Mbit/s","147317496.9894","0 %","0.0000","100 %","0000009999"
"10/8/2025 10:00:00 AM - 11:00:00 AM","45938.1666666667","641,873 MByte","673052202994.4023","1,496 Mbit/s","186972968.2488","115,028 MByte","120615174678.9746","268 Mbit/s","33506728.1932","526,845 MByte","552437028315.4277","1,228 Mbit/s","153466240.0556","0 %","0.0000","100 %","0000009999"
