"Date Time","Date Time(RAW)","Download IXP (volume)","Download IXP (volume)(RAW)","Download IXP (speed)","Download IXP (speed)(RAW)","Upload IXP (volume)","Upload IXP (volume)(RAW)","Upload IXP (speed)","Upload IXP (speed)(RAW)","Download NIX (volume)","Download NIX (volume)(RAW)","Download NIX (speed)","Download NIX (speed)(RAW)","Upload NIX (volume)","Upload NIX (volume)(RAW)","Upload NIX (speed)","Upload NIX (speed)(RAW)","Total (volume)","Total (volume)(RAW)","Total (speed)","Total (speed)(RAW)","Coverage","Coverage(RAW)"
"7/9/2025 12:00:00 PM - 1:00:00 PM","45847.2500000000","127 Mbit","127.1351","0.04 Mbit/s","0.0353","1,350 Mbit","1349.8093","0.37 Mbit/s","0.3750","1,350 Mbit","1350.0244","0.38 Mbit/s","0.3750","0.27 Mbit","0.2735","","0.0001","2,827 Mbit","2827.2423","0.79 Mbit/s","0.7854","100 %","0000009999"
"7/9/2025 1:00:00 PM - 2:00:00 PM","45847.2916666667","129 Mbit","128.5242","0.04 Mbit/s","0.0357","1,320 Mbit","1319.8560","0.37 Mbit/s","0.3667","1,320 Mbit","1319.6440","0.37 Mbit/s","0.3666","0.27 Mbit","0.2739","","0.0001","2,768 Mbit","2768.2982","0.77 Mbit/s","0.7690","100 %","0000009999"
"7/9/2025 2:00:00 PM - 3:00:00 PM","45847.3333333333","93 Mbit","93.0489","0.03 Mbit/s","0.0258","1,357 Mbit","1356.6382","0.38 Mbit/s","0.3769","1,357 Mbit","1356.7217","0.38 Mbit/s","0.3769","0.27 Mbit","0.2746","","0.0001","2,807 Mbit","2806.6835","0.78 Mbit/s","0.7797","100 %","0000009999"
"7/9/2025 3:00:00 PM - 4:00:00 PM","45847.3750000000","134 Mbit","134.3382","0.04 Mbit/s","0.0373","1,333 Mbit","1333.3443","0.37 Mbit/s","0.3704","1,333 Mbit","1333.2598","0.37 Mbit/s","0.3704","0.27 Mbit","0.2742","","0.0001","2,801 Mbit","2801.2165","0.78 Mbit/s","0.7782","100 %","0000009999"
"7/9/2025 4:00:00 PM - 5:00:00 PM","45847.4166666667","93 Mbit","93.2904","0.03 Mbit/s","0.0259","1,320 Mbit","1319.7259","0.37 Mbit/s","0.3666","1,320 Mbit","1319.8762","0.37 Mbit/s","0.3667","0.27 Mbit","0.2735","","0.0001","2,733 Mbit","2733.1660","0.76 Mbit/s","0.7593","100 %","0000009999"
"7/9/2025 5:00:00 PM - 6:00:00 PM","45847.4583333333","128 Mbit","127.9473","0.04 Mbit/s","0.0355","1,350 Mbit","1350.4405","0.38 Mbit/s","0.3752","1,350 Mbit","1350.2950","0.38 Mbit/s","0.3751","0.27 Mbit","0.2739","","0.0001","2,829 Mbit","2828.9568","0.79 Mbit/s","0.7859","100 %","0000009999"
"7/9/2025 6:00:00 PM - 7:00:00 PM","45847.5000000000","128 Mbit","127.6361","0.04 Mbit/s","0.0355","1,312 Mbit","1312.2224","0.36 Mbit/s","0.3645","1,312 Mbit","1312.2137","0.36 Mbit/s","0.3645","0.27 Mbit","0.2734","","0.0001","2,752 Mbit","2752.3456","0.76 Mbit/s","0.7646","100 %","0000009999"
"7/9/2025 7:00:00 PM - 8:00:00 PM","45847.5416666667","92 Mbit","92.4033","0.03 Mbit/s","0.0257","1,277 Mbit","1277.3643","0.38 Mbit/s","0.3802","1,277 Mbit","1277.3907","0.38 Mbit/s","0.3802","0.26 Mbit","0.2568","","0.0001","2,647 Mbit","2647.4150","0.74 Mbit/s","0.7354","100 %","0000009999"
"7/9/2025 8:00:00 PM - 9:00:00 PM","45847.5833333333","133 Mbit","132.8255","0.04 Mbit/s","0.0369","1,339 Mbit","1339.0790","0.37 Mbit/s","0.3720","1,339 Mbit","1339.0532","0.37 Mbit/s","0.3720","0.27 Mbit","0.2739","","0.0001","2,811 Mbit","2811.2316","0.78 Mbit/s","0.7810","100 %","0000009999"
"7/9/2025 9:00:00 PM - 10:00:00 PM","45847.6250000000","128 Mbit","128.0838","0.04 Mbit/s","0.0356","1,347 Mbit","1346.8268","0.37 Mbit/s","0.3741","1,347 Mbit","1347.0413","0.37 Mbit/s","0.3742","0.27 Mbit","0.2743","","0.0001","2,822 Mbit","2822.2263","0.78 Mbit/s","0.7840","100 %","0000009999"
"7/9/2025 10:00:00 PM - 11:00:00 PM","45847.6666666667","92 Mbit","92.2349","0.03 Mbit/s","0.0256","1,325 Mbit","1324.6839","0.37 Mbit/s","0.3680","1,324 Mbit","1324.4760","0.37 Mbit/s","0.3679","0.27 Mbit","0.2745","","0.0001","2,742 Mbit","2741.6693","0.76 Mbit/s","0.7616","100 %","0000009999"
"7/9/2025 11:00:00 PM - 12:00:00 AM","45847.7083333333","127 Mbit","127.3409","0.04 Mbit/s","0.0354","1,331 Mbit","1331.2743","0.37 Mbit/s","0.3698","1,331 Mbit","1331.4232","0.37 Mbit/s","0.3699","0.27 Mbit","0.2740","","0.0001","2,790 Mbit","2790.3123","0.78 Mbit/s","0.7751","100 %","0000009999"
"7/10/2025 12:00:00 AM - 1:00:00 AM","45847.7500000000","128 Mbit","128.2878","0.04 Mbit/s","0.0356","1,338 Mbit","1337.9647","0.37 Mbit/s","0.3717","1,338 Mbit","1337.8149","0.37 Mbit/s","0.3716","0.27 Mbit","0.2742","","0.0001","2,804 Mbit","2804.3415","0.78 Mbit/s","0.7790","100 %","0000009999"
"7/10/2025 1:00:00 AM - 2:00:00 AM","45847.7916666667","158 Mbit","158.0696","0.04 Mbit/s","0.0439","1,318 Mbit","1317.8357","0.37 Mbit/s","0.3661","1,318 Mbit","1317.9222","0.37 Mbit/s","0.3661","0.27 Mbit","0.2746","","0.0001","2,794 Mbit","2794.1021","0.78 Mbit/s","0.7762","100 %","0000009999"
"7/10/2025 2:00:00 AM - 3:00:00 AM","45847.8333333333","93 Mbit","92.5019","0.03 Mbit/s","0.0257","1,354 Mbit","1354.0405","0.38 Mbit/s","0.3762","1,354 Mbit","1353.9494","0.38 Mbit/s","0.3761","0.27 Mbit","0.2746","","0.0001","2,801 Mbit","2800.7664","0.78 Mbit/s","0.7781","100 %","0000009999"
"7/10/2025 3:00:00 AM - 4:00:00 AM","45847.8750000000","128 Mbit","127.6682","0.04 Mbit/s","0.0355","1,314 Mbit","1314.2449","0.37 Mbit/s","0.3651","1,314 Mbit","1314.2490","0.37 Mbit/s","0.3651","0.27 Mbit","0.2742","","0.0001","2,756 Mbit","2756.4362","0.77 Mbit/s","0.7657","100 %","0000009999"
"7/10/2025 4:00:00 AM - 5:00:00 AM","45847.9166666667","127 Mbit","126.7656","0.04 Mbit/s","0.0352","1,355 Mbit","1355.3314","0.38 Mbit/s","0.3765","1,355 Mbit","1355.3974","0.38 Mbit/s","0.3765","0.27 Mbit","0.2698","","0.0001","2,838 Mbit","2837.7643","0.79 Mbit/s","0.7883","100 %","0000009999"
"7/10/2025 5:00:00 AM - 6:00:00 AM","45847.9583333333","92 Mbit","92.2932","0.03 Mbit/s","0.0256","1,314 Mbit","1314.0251","0.37 Mbit/s","0.3650","1,314 Mbit","1313.9543","0.37 Mbit/s","0.3650","0.27 Mbit","0.2728","","0.0001","2,721 Mbit","2720.5453","0.76 Mbit/s","0.7558","100 %","0000009999"
"7/10/2025 6:00:00 AM - 7:00:00 AM","45848.0000000000","127 Mbit","127.2024","0.04 Mbit/s","0.0353","1,341 Mbit","1340.5950","0.37 Mbit/s","0.3724","1,341 Mbit","1340.7583","0.37 Mbit/s","0.3725","0.27 Mbit","0.2735","","0.0001","2,809 Mbit","2808.8293","0.78 Mbit/s","0.7803","100 %","0000009999"
"7/10/2025 7:00:00 AM - 8:00:00 AM","45848.0416666667","94 Mbit","94.4397","0.03 Mbit/s","0.0262","1,329 Mbit","1328.9301","0.37 Mbit/s","0.3692","1,329 Mbit","1328.7657","0.37 Mbit/s","0.3691","0.27 Mbit","0.2743","","0.0001","2,752 Mbit","2752.4097","0.76 Mbit/s","0.7646","100 %","0000009999"
"7/10/2025 8:00:00 AM - 9:00:00 AM","45848.0833333333","129 Mbit","128.7175","0.04 Mbit/s","0.0358","1,329 Mbit","1328.5089","0.37 Mbit/s","0.3691","1,329 Mbit","1328.7373","0.37 Mbit/s","0.3691","0.27 Mbit","0.2731","","0.0001","2,786 Mbit","2786.2368","0.77 Mbit/s","0.7740","100 %","0000009999"
"7/10/2025 9:00:00 AM - 10:00:00 AM","45848.1250000000","126 Mbit","126.0360","0.04 Mbit/s","0.0350","1,342 Mbit","1342.0560","0.37 Mbit/s","0.3728","1,342 Mbit","1341.8289","0.37 Mbit/s","0.3728","0.27 Mbit","0.2745","","0.0001","2,810 Mbit","2810.1954","0.78 Mbit/s","0.7807","100 %","0000009999"
"7/10/2025 10:00:00 AM - 11:00:00 AM","45848.1666666667","127 Mbit","127.2633","0.04 Mbit/s","0.0354","1,314 Mbit","1314.3823","0.37 Mbit/s","0.3651","1,314 Mbit","1314.4333","0.37 Mbit/s","0.3651","0.27 Mbit","0.2743","","0.0001","2,756 Mbit","2756.3532","0.77 Mbit/s","0.7657","100 %","0000009999"
"7/10/2025 11:00:00 AM - 12:00:00 PM","45848.2083333333","91 Mbit","90.5529","0.03 Mbit/s","0.0252","1,356 Mbit","1356.2769","0.38 Mbit/s","0.3768","1,356 Mbit","1356.2288","0.38 Mbit/s","0.3768","0.27 Mbit","0.2746","","0.0001","2,803 Mbit","2803.3332","0.78 Mbit/s","0.7788","100 %","0000009999"
"7/10/2025 12:00:00 PM - 1:00:00 PM","45848.2500000000","126 Mbit","125.7954","0.03 Mbit/s","0.0349","1,312 Mbit","1312.2293","0.36 Mbit/s","0.3645","1,312 Mbit","1312.2291","0.36 Mbit/s","0.3645","0.27 Mbit","0.2746","","0.0001","2,751 Mbit","2750.5284","0.76 Mbit/s","0.7641","100 %","0000009999"
"7/10/2025 1:00:00 PM - 2:00:00 PM","45848.2916666667","127 Mbit","126.8394","0.04 Mbit/s","0.0352","1,353 Mbit","1352.7027","0.38 Mbit/s","0.3758","1,353 Mbit","1352.8742","0.38 Mbit/s","0.3758","0.27 Mbit","0.2745","","0.0001","2,833 Mbit","2832.6908","0.79 Mbit/s","0.7869","100 %","0000009999"
"7/10/2025 2:00:00 PM - 3:00:00 PM","45848.3333333333","126 Mbit","126.3170","0.04 Mbit/s","0.0351","1,316 Mbit","1316.3746","0.37 Mbit/s","0.3657","1,316 Mbit","1316.2232","0.37 Mbit/s","0.3656","0.27 Mbit","0.2740","","0.0001","2,759 Mbit","2759.1887","0.77 Mbit/s","0.7665","100 %","0000009999"
"7/10/2025 3:00:00 PM - 4:00:00 PM","45848.3750000000","64 Mbit","63.5944","0.02 Mbit/s","0.0189","1,264 Mbit","1264.1504","0.38 Mbit/s","0.3763","1,264 Mbit","1264.2037","0.38 Mbit/s","0.3763","0.25 Mbit","0.2528","","0.0001","2,592 Mbit","2592.2013","0.77 Mbit/s","0.7715","93 %","0000009333"
"7/10/2025 4:00:00 PM - 5:00:00 PM","45848.4166666667","98 Mbit","98.1001","0.03 Mbit/s","0.0273","1,332 Mbit","1332.4921","0.37 Mbit/s","0.3702","1,332 Mbit","1332.4197","0.37 Mbit/s","0.3702","0.27 Mbit","0.2746","","0.0001","2,763 Mbit","2763.2865","0.77 Mbit/s","0.7676","100 %","0000009999"
"7/10/2025 5:00:00 PM - 6:00:00 PM","45848.4583333333","61 Mbit","60.9832","0.02 Mbit/s","0.0169","1,322 Mbit","1322.3476","0.37 Mbit/s","0.3673","1,323 Mbit","1322.5887","0.37 Mbit/s","0.3674","0.27 Mbit","0.2734","","0.0001","2,706 Mbit","2706.1928","0.75 Mbit/s","0.7518","100 %","0000009999"
"7/10/2025 6:00:00 PM - 7:00:00 PM","45848.5000000000","98 Mbit","98.2828","0.03 Mbit/s","0.0273","1,346 Mbit","1346.2836","0.37 Mbit/s","0.3740","1,346 Mbit","1346.0453","0.37 Mbit/s","0.3739","0.27 Mbit","0.2741","","0.0001","2,791 Mbit","2790.8859","0.78 Mbit/s","0.7753","100 %","0000009999"
"7/10/2025 7:00:00 PM - 8:00:00 PM","45848.5416666667","98 Mbit","98.1514","0.03 Mbit/s","0.0273","1,313 Mbit","1312.9171","0.36 Mbit/s","0.3647","1,313 Mbit","1312.9110","0.36 Mbit/s","0.3647","0.27 Mbit","0.2748","","0.0001","2,724 Mbit","2724.2544","0.76 Mbit/s","0.7568","100 %","0000009999"
"7/10/2025 8:00:00 PM - 9:00:00 PM","45848.5833333333","61 Mbit","61.2389","0.02 Mbit/s","0.0170","1,356 Mbit","1356.2280","0.38 Mbit/s","0.3768","1,356 Mbit","1356.2317","0.38 Mbit/s","0.3768","0.27 Mbit","0.2737","","0.0001","2,774 Mbit","2773.9724","0.77 Mbit/s","0.7706","100 %","0000009999"
"7/10/2025 9:00:00 PM - 10:00:00 PM","45848.6250000000","98 Mbit","98.0232","0.03 Mbit/s","0.0272","1,312 Mbit","1312.1431","0.36 Mbit/s","0.3645","1,312 Mbit","1312.1376","0.36 Mbit/s","0.3645","0.27 Mbit","0.2746","","0.0001","2,723 Mbit","2722.5785","0.76 Mbit/s","0.7563","100 %","0000009999"
"7/10/2025 10:00:00 PM - 11:00:00 PM","45848.6666666667","61 Mbit","61.2070","0.02 Mbit/s","0.0170","1,349 Mbit","1348.8456","0.37 Mbit/s","0.3747","1,349 Mbit","1349.0725","0.37 Mbit/s","0.3748","0.28 Mbit","0.2751","","0.0001","2,759 Mbit","2759.4002","0.77 Mbit/s","0.7666","100 %","0000009999"
"7/10/2025 11:00:00 PM - 12:00:00 AM","45848.7083333333","98 Mbit","98.2315","0.03 Mbit/s","0.0273","1,320 Mbit","1320.1675","0.37 Mbit/s","0.3667","1,320 Mbit","1319.9449","0.37 Mbit/s","0.3667","0.28 Mbit","0.2755","","0.0001","2,739 Mbit","2738.6195","0.76 Mbit/s","0.7608","100 %","0000009999"
"7/11/2025 12:00:00 AM - 1:00:00 AM","45848.7500000000","98 Mbit","97.9756","0.03 Mbit/s","0.0272","1,335 Mbit","1335.4496","0.37 Mbit/s","0.3710","1,336 Mbit","1335.5540","0.37 Mbit/s","0.3710","0.27 Mbit","0.2670","","0.0001","2,769 Mbit","2769.2461","0.77 Mbit/s","0.7693","100 %","0000009999"
"7/11/2025 1:00:00 AM - 2:00:00 AM","45848.7916666667","63 Mbit","62.9099","0.02 Mbit/s","0.0175","1,336 Mbit","1336.2180","0.37 Mbit/s","0.3712","1,336 Mbit","1336.1254","0.37 Mbit/s","0.3712","0.27 Mbit","0.2739","","0.0001","2,736 Mbit","2735.5272","0.76 Mbit/s","0.7599","100 %","0000009999"
"7/11/2025 2:00:00 AM - 3:00:00 AM","45848.8333333333","63 Mbit","62.7087","0.02 Mbit/s","0.0174","1,317 Mbit","1317.0141","0.37 Mbit/s","0.3659","1,317 Mbit","1317.2019","0.37 Mbit/s","0.3659","0.27 Mbit","0.2745","","0.0001","2,697 Mbit","2697.1992","0.75 Mbit/s","0.7493","100 %","0000009999"
"7/11/2025 3:00:00 AM - 4:00:00 AM","45848.8750000000","135 Mbit","134.8625","0.04 Mbit/s","0.0375","1,352 Mbit","1352.0143","0.38 Mbit/s","0.3756","1,352 Mbit","1351.8813","0.38 Mbit/s","0.3755","0.27 Mbit","0.2734","","0.0001","2,839 Mbit","2839.0315","0.79 Mbit/s","0.7887","100 %","0000009999"
"7/11/2025 4:00:00 AM - 5:00:00 AM","45848.9166666667","99 Mbit","98.8891","0.03 Mbit/s","0.0275","1,312 Mbit","1312.2737","0.36 Mbit/s","0.3645","1,312 Mbit","1312.2785","0.36 Mbit/s","0.3646","0.27 Mbit","0.2742","","0.0001","2,724 Mbit","2723.7154","0.76 Mbit/s","0.7566","100 %","0000009999"
"7/11/2025 5:00:00 AM - 6:00:00 AM","45848.9583333333","62 Mbit","61.9347","0.02 Mbit/s","0.0172","1,339 Mbit","1339.3274","0.37 Mbit/s","0.3721","1,339 Mbit","1339.3489","0.37 Mbit/s","0.3721","0.27 Mbit","0.2743","","0.0001","2,741 Mbit","2740.8854","0.76 Mbit/s","0.7614","100 %","0000009999"
"7/11/2025 6:00:00 AM - 7:00:00 AM","45849.0000000000","108 Mbit","107.6184","0.03 Mbit/s","0.0299","1,313 Mbit","1313.0007","0.36 Mbit/s","0.3647","1,313 Mbit","1312.9775","0.36 Mbit/s","0.3647","0.27 Mbit","0.2729","","0.0001","2,734 Mbit","2733.8695","0.76 Mbit/s","0.7595","100 %","0000009999"
"7/11/2025 7:00:00 AM - 8:00:00 AM","45849.0416666667","62 Mbit","61.6408","0.02 Mbit/s","0.0171","1,344 Mbit","1344.0211","0.37 Mbit/s","0.3734","1,344 Mbit","1344.2122","0.37 Mbit/s","0.3734","0.27 Mbit","0.2747","","0.0001","2,750 Mbit","2750.1487","0.76 Mbit/s","0.7640","100 %","0000009999"
"7/11/2025 8:00:00 AM - 9:00:00 AM","45849.0833333333","98 Mbit","97.7838","0.03 Mbit/s","0.0272","1,324 Mbit","1324.4994","0.37 Mbit/s","0.3679","1,324 Mbit","1324.2898","0.37 Mbit/s","0.3679","0.27 Mbit","0.2739","","0.0001","2,747 Mbit","2746.8469","0.76 Mbit/s","0.7631","100 %","0000009999"
"7/11/2025 9:00:00 AM - 10:00:00 AM","45849.1250000000","98 Mbit","97.7768","0.03 Mbit/s","0.0272","1,329 Mbit","1329.1649","0.37 Mbit/s","0.3692","1,329 Mbit","1329.2873","0.37 Mbit/s","0.3693","0.27 Mbit","0.2732","","0.0001","2,757 Mbit","2756.5021","0.77 Mbit/s","0.7658","100 %","0000009999"
"7/11/2025 10:00:00 AM - 11:00:00 AM","45849.1666666667","98 Mbit","97.9906","0.03 Mbit/s","0.0272","1,339 Mbit","1338.8602","0.37 Mbit/s","0.3719","1,339 Mbit","1338.6840","0.37 Mbit/s","0.3719","0.27 Mbit","0.2741","","0.0001","2,776 Mbit","2775.8089","0.77 Mbit/s","0.7711","100 %","0000009999"
"7/11/2025 11:00:00 AM - 12:00:00 PM","45849.2083333333","64 Mbit","64.1552","0.02 Mbit/s","0.0178","1,314 Mbit","1314.2205","0.37 Mbit/s","0.3651","1,314 Mbit","1314.3008","0.37 Mbit/s","0.3651","0.27 Mbit","0.2745","","0.0001","2,693 Mbit","2692.9509","0.75 Mbit/s","0.7481","100 %","0000009999"
"7/11/2025 12:00:00 PM - 1:00:00 PM","45849.2500000000","97 Mbit","96.7157","0.03 Mbit/s","0.0269","1,369 Mbit","1369.1232","0.38 Mbit/s","0.3803","1,369 Mbit","1369.0499","0.38 Mbit/s","0.3803","0.27 Mbit","0.2731","","0.0001","2,835 Mbit","2835.1618","0.79 Mbit/s","0.7876","100 %","0000009999"
"7/11/2025 1:00:00 PM - 2:00:00 PM","45849.2916666667","98 Mbit","97.9131","0.03 Mbit/s","0.0272","1,312 Mbit","1312.2108","0.36 Mbit/s","0.3645","1,312 Mbit","1312.2034","0.36 Mbit/s","0.3645","0.27 Mbit","0.2743","","0.0001","2,723 Mbit","2722.6016","0.76 Mbit/s","0.7563","100 %","0000009999"
"7/11/2025 2:00:00 PM - 3:00:00 PM","45849.3333333333","62 Mbit","62.1570","0.02 Mbit/s","0.0173","1,354 Mbit","1354.3700","0.38 Mbit/s","0.3762","1,354 Mbit","1354.4612","0.38 Mbit/s","0.3763","0.27 Mbit","0.2742","","0.0001","2,771 Mbit","2771.2624","0.77 Mbit/s","0.7699","100 %","0000009999"
"7/11/2025 3:00:00 PM - 4:00:00 PM","45849.3750000000","61 Mbit","60.5962","0.02 Mbit/s","0.0168","1,316 Mbit","1315.7872","0.37 Mbit/s","0.3655","1,316 Mbit","1315.6962","0.37 Mbit/s","0.3655","0.28 Mbit","0.2759","","0.0001","2,692 Mbit","2692.3555","0.75 Mbit/s","0.7479","100 %","0000009999"
"7/11/2025 4:00:00 PM - 5:00:00 PM","45849.4166666667","101 Mbit","101.1256","0.03 Mbit/s","0.0281","1,340 Mbit","1340.0897","0.37 Mbit/s","0.3723","1,340 Mbit","1340.2589","0.37 Mbit/s","0.3723","0.27 Mbit","0.2739","","0.0001","2,782 Mbit","2781.7480","0.77 Mbit/s","0.7728","100 %","0000009999"
"7/11/2025 5:00:00 PM - 6:00:00 PM","45849.4583333333","68 Mbit","68.4107","0.02 Mbit/s","0.0190","1,329 Mbit","1329.1145","0.37 Mbit/s","0.3692","1,329 Mbit","1328.9450","0.37 Mbit/s","0.3692","0.27 Mbit","0.2749","","0.0001","2,727 Mbit","2726.7451","0.76 Mbit/s","0.7575","100 %","0000009999"
"7/11/2025 6:00:00 PM - 7:00:00 PM","45849.5000000000","61 Mbit","61.0458","0.02 Mbit/s","0.0170","1,327 Mbit","1326.8554","0.37 Mbit/s","0.3686","1,327 Mbit","1327.0937","0.37 Mbit/s","0.3687","0.27 Mbit","0.2750","","0.0001","2,715 Mbit","2715.2698","0.75 Mbit/s","0.7543","100 %","0000009999"
"7/11/2025 7:00:00 PM - 8:00:00 PM","45849.5416666667","62 Mbit","61.9603","0.02 Mbit/s","0.0172","1,344 Mbit","1344.1224","0.37 Mbit/s","0.3734","1,344 Mbit","1343.8895","0.37 Mbit/s","0.3733","0.27 Mbit","0.2739","","0.0001","2,750 Mbit","2750.2461","0.76 Mbit/s","0.7640","100 %","0000009999"
"7/11/2025 8:00:00 PM - 9:00:00 PM","45849.5833333333","63 Mbit","63.4384","0.02 Mbit/s","0.0176","1,329 Mbit","1329.3806","0.37 Mbit/s","0.3693","1,329 Mbit","1329.4871","0.37 Mbit/s","0.3693","0.27 Mbit","0.2743","","0.0001","2,723 Mbit","2722.5803","0.76 Mbit/s","0.7563","100 %","0000009999"
"7/11/2025 9:00:00 PM - 10:00:00 PM","45849.6250000000","63 Mbit","63.4642","0.02 Mbit/s","0.0176","1,371 Mbit","1370.7314","0.38 Mbit/s","0.3808","1,371 Mbit","1370.6226","0.38 Mbit/s","0.3808","0.27 Mbit","0.2695","","0.0001","2,805 Mbit","2805.0878","0.78 Mbit/s","0.7793","100 %","0000009999"
"7/11/2025 10:00:00 PM - 11:00:00 PM","45849.6666666667","103 Mbit","103.0778","0.03 Mbit/s","0.0286","1,312 Mbit","1312.4478","0.36 Mbit/s","0.3646","1,312 Mbit","1312.4466","0.36 Mbit/s","0.3646","0.27 Mbit","0.2743","","0.0001","2,728 Mbit","2728.2465","0.76 Mbit/s","0.7579","100 %","0000009999"
"7/11/2025 11:00:00 PM - 12:00:00 AM","45849.7083333333","61 Mbit","60.6200","0.02 Mbit/s","0.0168","1,352 Mbit","1352.4272","0.38 Mbit/s","0.3757","1,353 Mbit","1352.5610","0.38 Mbit/s","0.3757","0.27 Mbit","0.2740","","0.0001","2,766 Mbit","2765.8822","0.77 Mbit/s","0.7684","100 %","0000009999"
"7/12/2025 12:00:00 AM - 1:00:00 AM","45849.7500000000","62 Mbit","61.9681","0.02 Mbit/s","0.0172","1,317 Mbit","1317.0701","0.37 Mbit/s","0.3659","1,317 Mbit","1316.9374","0.37 Mbit/s","0.3658","0.27 Mbit","0.2734","","0.0001","2,696 Mbit","2696.2490","0.75 Mbit/s","0.7490","100 %","0000009999"
"7/12/2025 1:00:00 AM - 2:00:00 AM","45849.7916666667","66 Mbit","66.3735","0.02 Mbit/s","0.0184","1,343 Mbit","1343.4366","0.37 Mbit/s","0.3732","1,344 Mbit","1343.5178","0.37 Mbit/s","0.3732","0.27 Mbit","0.2739","","0.0001","2,754 Mbit","2753.6018","0.76 Mbit/s","0.7649","100 %","0000009999"
"7/12/2025 2:00:00 AM - 3:00:00 AM","45849.8333333333","61 Mbit","60.5172","0.02 Mbit/s","0.0168","1,333 Mbit","1333.2530","0.37 Mbit/s","0.3704","1,333 Mbit","1333.1732","0.37 Mbit/s","0.3704","0.27 Mbit","0.2746","","0.0001","2,727 Mbit","2727.2181","0.76 Mbit/s","0.7576","100 %","0000009999"
"7/12/2025 3:00:00 AM - 4:00:00 AM","45849.8750000000","98 Mbit","98.4482","0.03 Mbit/s","0.0273","1,325 Mbit","1324.5833","0.37 Mbit/s","0.3680","1,325 Mbit","1324.8123","0.37 Mbit/s","0.3680","0.27 Mbit","0.2741","","0.0001","2,748 Mbit","2748.1179","0.76 Mbit/s","0.7634","100 %","0000009999"
"7/12/2025 4:00:00 AM - 5:00:00 AM","45849.9166666667","98 Mbit","97.6214","0.03 Mbit/s","0.0271","1,348 Mbit","1347.7680","0.37 Mbit/s","0.3744","1,348 Mbit","1347.5414","0.37 Mbit/s","0.3743","0.27 Mbit","0.2738","","0.0001","2,793 Mbit","2793.2045","0.78 Mbit/s","0.7759","100 %","0000009999"
"7/12/2025 5:00:00 AM - 6:00:00 AM","45849.9583333333","97 Mbit","96.8714","0.03 Mbit/s","0.0269","1,312 Mbit","1311.6784","0.36 Mbit/s","0.3644","1,312 Mbit","1311.6715","0.36 Mbit/s","0.3644","0.27 Mbit","0.2745","","0.0001","2,720 Mbit","2720.4958","0.76 Mbit/s","0.7558","100 %","0000009999"
"7/12/2025 6:00:00 AM - 7:00:00 AM","45850.0000000000","62 Mbit","62.4253","0.02 Mbit/s","0.0173","1,357 Mbit","1357.3741","0.38 Mbit/s","0.3771","1,357 Mbit","1357.3779","0.38 Mbit/s","0.3771","0.27 Mbit","0.2735","","0.0001","2,777 Mbit","2777.4508","0.77 Mbit/s","0.7716","100 %","0000009999"
"7/12/2025 7:00:00 AM - 8:00:00 AM","45850.0416666667","78 Mbit","78.3195","0.02 Mbit/s","0.0218","1,312 Mbit","1311.5338","0.36 Mbit/s","0.3643","1,312 Mbit","1311.5315","0.36 Mbit/s","0.3643","0.27 Mbit","0.2741","","0.0001","2,702 Mbit","2701.6590","0.75 Mbit/s","0.7505","100 %","0000009999"
"7/12/2025 8:00:00 AM - 9:00:00 AM","45850.0833333333","42 Mbit","41.8764","0.01 Mbit/s","0.0116","1,347 Mbit","1347.4352","0.37 Mbit/s","0.3743","1,348 Mbit","1347.6628","0.37 Mbit/s","0.3744","0.27 Mbit","0.2719","","0.0001","2,737 Mbit","2737.2463","0.76 Mbit/s","0.7604","100 %","0000009999"
"7/12/2025 9:00:00 AM - 10:00:00 AM","45850.1250000000","78 Mbit","77.5743","0.02 Mbit/s","0.0216","1,322 Mbit","1321.7743","0.37 Mbit/s","0.3672","1,322 Mbit","1321.5467","0.37 Mbit/s","0.3671","0.28 Mbit","0.2751","","0.0001","2,721 Mbit","2721.1705","0.76 Mbit/s","0.7559","100 %","0000009999"
"7/12/2025 10:00:00 AM - 11:00:00 AM","45850.1666666667","41 Mbit","40.8265","0.01 Mbit/s","0.0113","1,335 Mbit","1334.5145","0.37 Mbit/s","0.3707","1,335 Mbit","1334.6153","0.37 Mbit/s","0.3708","0.27 Mbit","0.2745","","0.0001","2,710 Mbit","2710.2307","0.75 Mbit/s","0.7529","100 %","0000009999"
"7/12/2025 11:00:00 AM - 12:00:00 PM","45850.2083333333","85 Mbit","85.4596","0.02 Mbit/s","0.0237","1,335 Mbit","1334.7416","0.37 Mbit/s","0.3708","1,335 Mbit","1334.6426","0.37 Mbit/s","0.3708","0.27 Mbit","0.2746","","0.0001","2,755 Mbit","2755.1184","0.77 Mbit/s","0.7654","100 %","0000009999"
"7/12/2025 12:00:00 PM - 1:00:00 PM","45850.2500000000","45 Mbit","45.4869","0.01 Mbit/s","0.0126","1,331 Mbit","1331.1745","0.37 Mbit/s","0.3698","1,331 Mbit","1331.3132","0.37 Mbit/s","0.3698","0.28 Mbit","0.2752","","0.0001","2,708 Mbit","2708.2498","0.75 Mbit/s","0.7524","100 %","0000009999"
