"Date Time","Date Time(RAW)","Traffic Total (volume)","Traffic Total (volume)(RAW)","Traffic Total (speed)","Traffic Total (speed)(RAW)","Traffic In (volume)","Traffic In (volume)(RAW)","Traffic In (speed)","Traffic In (speed)(RAW)","Traffic Out (volume)","Traffic Out (volume)(RAW)","Traffic Out (speed)","Traffic Out (speed)(RAW)","Downtime","Downtime(RAW)","Coverage","Coverage(RAW)"
"7/5/2025 7:00:00 AM - 8:00:00 AM","45843.0416666667","1,042 MByte","1092950669.4671","2.43 Mbit/s","303624.3970","492 MByte","515489515.1446","1.15 Mbit/s","143204.2613","551 MByte","577461154.3225","1.28 Mbit/s","160420.1358","0 %","0.0000","100 %","0000009999"
"7/5/2025 8:00:00 AM - 9:00:00 AM","45843.0833333333","753 MByte","790047400.8049","1.76 Mbit/s","219476.5107","456 MByte","478082561.9374","1.06 Mbit/s","132812.1483","298 MByte","311964838.8675","0.69 Mbit/s","86664.3624","0 %","0.0000","100 %","0000009999"
"7/5/2025 9:00:00 AM - 10:00:00 AM","45843.1250000000","6,744 MByte","7071115717.6780","16 Mbit/s","1964367.9644","806 MByte","845313107.7452","1.88 Mbit/s","234829.4180","5,937 MByte","6225802609.9329","14 Mbit/s","1729538.5464","0 %","0.0000","100 %","0000009999"
"7/5/2025 10:00:00 AM - 11:00:00 AM","45843.1666666667","2,084 MByte","2185634002.0797","4.86 Mbit/s","607167.7803","560 MByte","586888047.1585","1.30 Mbit/s","163037.1382","1,525 MByte","1598745954.9212","3.55 Mbit/s","444130.6421","0 %","0.0000","100 %","0000009999"
"7/5/2025 11:00:00 AM - 12:00:00 PM","45843.2083333333","1,957 MByte","2051686774.7653","4.56 Mbit/s","569962.0731","1,017 MByte","1066634636.9224","2.37 Mbit/s","296312.9150","939 MByte","985052137.8430","2.19 Mbit/s","273649.1581","0 %","0.0000","100 %","0000009999"
"7/5/2025 12:00:00 PM - 1:00:00 PM","45843.2500000000","4,964 MByte","5205450313.9558","12 Mbit/s","1446070.8927","1,229 MByte","1288443589.8938","2.86 Mbit/s","357928.8361","3,736 MByte","3917006724.0620","8.71 Mbit/s","1088142.0566","0 %","0.0000","100 %","0000009999"
"7/5/2025 1:00:00 PM - 2:00:00 PM","45843.2916666667","2,592 MByte","2717457637.3512","6.04 Mbit/s","754908.0588","579 MByte","606627299.0322","1.35 Mbit/s","168520.6902","2,013 MByte","2110830338.3190","4.69 Mbit/s","586387.3686","0 %","0.0000","100 %","0000009999"
"7/5/2025 2:00:00 PM - 3:00:00 PM","45843.3333333333","2,123 MByte","2226305247.3746","4.95 Mbit/s","618462.7910","611 MByte","640922590.8795","1.42 Mbit/s","178046.9120","1,512 MByte","1585382656.4951","3.52 Mbit/s","440415.8791","0 %","0.0000","100 %","0000009999"
"7/5/2025 3:00:00 PM - 4:00:00 PM","45843.3750000000","1,779 MByte","1865397651.0078","4.15 Mbit/s","518207.7587","719 MByte","753772408.0855","1.68 Mbit/s","209398.0926","1,060 MByte","1111625242.9222","2.47 Mbit/s","308809.6660","0 %","0.0000","100 %","0000009999"
"7/5/2025 4:00:00 PM - 5:00:00 PM","45843.4166666667","1,997 MByte","2094022679.5753","4.65 Mbit/s","581716.5953","679 MByte","711583432.7175","1.58 Mbit/s","197676.8904","1,318 MByte","1382439246.8578","3.07 Mbit/s","384039.7049","0 %","0.0000","100 %","0000009999"
"7/5/2025 5:00:00 PM - 6:00:00 PM","45843.4583333333","1,641 MByte","1720692889.6691","3.82 Mbit/s","478011.4092","491 MByte","514987176.2542","1.14 Mbit/s","143064.3128","1,150 MByte","1205705713.4150","2.68 Mbit/s","334947.0964","0 %","0.0000","100 %","0000009999"
"7/5/2025 6:00:00 PM - 7:00:00 PM","45843.5000000000","732 MByte","767273443.0181","1.71 Mbit/s","213149.8665","439 MByte","460431635.4145","1.02 Mbit/s","127908.6909","293 MByte","306841807.6035","0.68 Mbit/s","85241.1757","0 %","0.0000","100 %","0000009999"
"7/5/2025 7:00:00 PM - 8:00:00 PM","45843.5416666667","641 MByte","672577156.1285","1.49 Mbit/s","186841.5199","431 MByte","451431964.5713","1 Mbit/s","125407.5219","211 MByte","221145191.5572","0.49 Mbit/s","61433.9981","0 %","0.0000","100 %","0000009999"
"7/5/2025 8:00:00 PM - 9:00:00 PM","45843.5833333333","729 MByte","764751294.4993","1.70 Mbit/s","212447.4388","452 MByte","474087516.6723","1.05 Mbit/s","131701.2203","277 MByte","290663777.8270","0.65 Mbit/s","80746.2185","0 %","0.0000","100 %","0000009999"
"7/5/2025 9:00:00 PM - 10:00:00 PM","45843.6250000000","691 MByte","724272103.5831","1.61 Mbit/s","201202.9035","445 MByte","466395036.3195","1.04 Mbit/s","129564.6139","246 MByte","257877067.2637","0.57 Mbit/s","71638.2895","0 %","0.0000","100 %","0000009999"
"7/5/2025 10:00:00 PM - 11:00:00 PM","45843.6666666667","621 MByte","650911254.5381","1.45 Mbit/s","180822.7458","424 MByte","444731741.3340","0.99 Mbit/s","123546.2040","197 MByte","206179513.2041","0.46 Mbit/s","57276.5418","0 %","0.0000","100 %","0000009999"
"7/5/2025 11:00:00 PM - 12:00:00 AM","45843.7083333333","635 MByte","665370717.9086","1.48 Mbit/s","184839.0623","431 MByte","451522506.8429","1 Mbit/s","125432.3260","204 MByte","213848211.0657","0.48 Mbit/s","59406.7364","0 %","0.0000","100 %","0000009999"
"7/6/2025 12:00:00 AM - 1:00:00 AM","45843.7500000000","741 MByte","777082396.4991","1.73 Mbit/s","215873.6111","449 MByte","470333292.9308","1.05 Mbit/s","130658.6622","293 MByte","306749103.5683","0.68 Mbit/s","85214.9489","0 %","0.0000","100 %","0000009999"
"7/6/2025 1:00:00 AM - 2:00:00 AM","45843.7916666667","668 MByte","699970115.4643","1.56 Mbit/s","194452.3475","433 MByte","454344180.8013","1 Mbit/s","126217.2350","234 MByte","245625934.6630","0.55 Mbit/s","68235.1126","0 %","0.0000","100 %","0000009999"
"7/6/2025 2:00:00 AM - 3:00:00 AM","45843.8333333333","867 MByte","908699269.3502","2.02 Mbit/s","252432.5913","431 MByte","452249455.2052","1 Mbit/s","125632.8752","435 MByte","456449814.1450","1.01 Mbit/s","126799.7161","0 %","0.0000","100 %","0000009999"
"7/6/2025 3:00:00 AM - 4:00:00 AM","45843.8750000000","870 MByte","912610294.9542","2.03 Mbit/s","253522.5781","444 MByte","465719792.4805","1.04 Mbit/s","129376.6717","426 MByte","446890502.4737","1 Mbit/s","124145.9065","0 %","0.0000","100 %","0000009999"
"7/6/2025 4:00:00 AM - 5:00:00 AM","45843.9166666667","683 MByte","716021066.8550","1.59 Mbit/s","198911.3167","430 MByte","450410462.9643","1 Mbit/s","125124.4445","253 MByte","265610603.8907","0.59 Mbit/s","73786.8722","0 %","0.0000","100 %","0000009999"
"7/6/2025 5:00:00 AM - 6:00:00 AM","45843.9583333333","635 MByte","665983239.6816","1.48 Mbit/s","185010.7619","432 MByte","452873967.1587","1 Mbit/s","125808.8083","203 MByte","213109272.5230","0.47 Mbit/s","59201.9536","0 %","0.0000","100 %","0000009999"
"7/6/2025 6:00:00 AM - 7:00:00 AM","45844.0000000000","726 MByte","761615349.8370","1.69 Mbit/s","211578.6264","420 MByte","440587003.9839","0.98 Mbit/s","122396.1585","306 MByte","321028345.8531","0.71 Mbit/s","89182.4678","0 %","0.0000","100 %","0000009999"
"7/6/2025 7:00:00 AM - 8:00:00 AM","45844.0416666667","909 MByte","953292051.9788","2.12 Mbit/s","264826.1522","449 MByte","471089652.8981","1.05 Mbit/s","130869.5062","460 MByte","482202399.0808","1.07 Mbit/s","133956.6460","0 %","0.0000","100 %","0000009999"
"7/6/2025 8:00:00 AM - 9:00:00 AM","45844.0833333333","654 MByte","686276476.8665","1.53 Mbit/s","190647.1828","438 MByte","459554360.5093","1.02 Mbit/s","127663.9184","216 MByte","226722116.3572","0.50 Mbit/s","62983.2644","0 %","0.0000","100 %","0000009999"
"7/6/2025 9:00:00 AM - 10:00:00 AM","45844.1250000000","727 MByte","762187753.5375","1.69 Mbit/s","211735.2887","426 MByte","447039706.1285","1 Mbit/s","124187.3552","301 MByte","315148047.4090","0.70 Mbit/s","87547.9336","0 %","0.0000","100 %","0000009999"
"7/6/2025 10:00:00 AM - 11:00:00 AM","45844.1666666667","635 MByte","665466097.7575","1.48 Mbit/s","184864.5316","424 MByte","444967764.7902","0.99 Mbit/s","123610.7410","210 MByte","220498332.9674","0.49 Mbit/s","61253.7907","0 %","0.0000","100 %","0000009999"
"7/6/2025 11:00:00 AM - 12:00:00 PM","45844.2083333333","684 MByte","717287228.2919","1.59 Mbit/s","199262.5040","427 MByte","447583239.4569","1 Mbit/s","124338.6938","257 MByte","269703988.8350","0.60 Mbit/s","74923.8102","0 %","0.0000","100 %","0000009999"
"7/6/2025 12:00:00 PM - 1:00:00 PM","45844.2500000000","1,000 MByte","1048803660.4933","2.33 Mbit/s","291354.5831","452 MByte","474253173.8592","1.05 Mbit/s","131746.1418","548 MByte","574550486.6341","1.28 Mbit/s","159608.4413","0 %","0.0000","100 %","0000009999"
"7/6/2025 1:00:00 PM - 2:00:00 PM","45844.2916666667","853 MByte","894059379.7803","1.99 Mbit/s","248369.8353","435 MByte","456165834.3140","1.01 Mbit/s","126722.9400","418 MByte","437893545.4663","0.97 Mbit/s","121646.8953","0 %","0.0000","100 %","0000009999"
"7/6/2025 2:00:00 PM - 3:00:00 PM","45844.3333333333","864 MByte","905832933.3222","2.01 Mbit/s","251641.2294","436 MByte","457194849.9182","1.02 Mbit/s","127009.1535","428 MByte","448638083.4040","1 Mbit/s","124632.0758","0 %","0.0000","100 %","0000009999"
"7/6/2025 3:00:00 PM - 4:00:00 PM","45844.3750000000","924 MByte","969121031.3476","2.15 Mbit/s","269221.9738","512 MByte","536591418.8589","1.19 Mbit/s","149065.1799","412 MByte","432529612.4887","0.96 Mbit/s","120156.7939","0 %","0.0000","100 %","0000009999"
"7/6/2025 4:00:00 PM - 5:00:00 PM","45844.4166666667","856 MByte","897549605.5276","2 Mbit/s","249336.6499","545 MByte","571312015.3631","1.27 Mbit/s","158708.8035","311 MByte","326237590.1645","0.73 Mbit/s","90627.8464","0 %","0.0000","100 %","0000009999"
"7/6/2025 5:00:00 PM - 6:00:00 PM","45844.4583333333","615 MByte","644819076.1278","1.43 Mbit/s","179129.3472","421 MByte","441797495.6466","0.98 Mbit/s","122730.3904","194 MByte","203021580.4813","0.45 Mbit/s","56398.9567","0 %","0.0000","100 %","0000009999"
"7/6/2025 6:00:00 PM - 7:00:00 PM","45844.5000000000","673 MByte","705879914.0143","1.57 Mbit/s","196095.1846","429 MByte","449650797.7371","1 Mbit/s","124914.1028","244 MByte","256229116.2772","0.57 Mbit/s","71181.0817","0 %","0.0000","100 %","0000009999"
"7/6/2025 7:00:00 PM - 8:00:00 PM","45844.5416666667","636 MByte","666641517.9987","1.48 Mbit/s","185193.1178","423 MByte","443632187.8557","0.99 Mbit/s","123241.0910","213 MByte","223009330.1430","0.50 Mbit/s","61952.0267","0 %","0.0000","100 %","0000009999"
"7/6/2025 8:00:00 PM - 9:00:00 PM","45844.5833333333","637 MByte","667893587.8705","1.48 Mbit/s","185540.4276","428 MByte","448368708.8027","1 Mbit/s","124556.5513","209 MByte","219524879.0678","0.49 Mbit/s","60983.8763","0 %","0.0000","100 %","0000009999"
"7/6/2025 9:00:00 PM - 10:00:00 PM","45844.6250000000","691 MByte","724870451.6371","1.61 Mbit/s","201368.0058","454 MByte","476219165.7912","1.06 Mbit/s","132293.0236","237 MByte","248651285.8458","0.55 Mbit/s","69074.9822","0 %","0.0000","100 %","0000009999"
"7/6/2025 10:00:00 PM - 11:00:00 PM","45844.6666666667","726 MByte","761301981.0075","1.69 Mbit/s","211490.9842","423 MByte","443515919.5298","0.99 Mbit/s","123209.4762","303 MByte","317786061.4777","0.71 Mbit/s","88281.5080","0 %","0.0000","100 %","0000009999"
"7/6/2025 11:00:00 PM - 12:00:00 AM","45844.7083333333","677 MByte","710039290.7834","1.58 Mbit/s","197249.0258","457 MByte","478851834.7850","1.06 Mbit/s","133025.1145","220 MByte","231187455.9984","0.51 Mbit/s","64223.9114","0 %","0.0000","100 %","0000009999"
"7/7/2025 12:00:00 AM - 1:00:00 AM","45844.7500000000","654 MByte","685547608.8833","1.52 Mbit/s","190445.7618","433 MByte","454443139.9927","1 Mbit/s","126244.7259","220 MByte","231104468.8906","0.51 Mbit/s","64201.0359","0 %","0.0000","100 %","0000009999"
"7/7/2025 1:00:00 AM - 2:00:00 AM","45844.7916666667","691 MByte","724433182.5249","1.61 Mbit/s","201247.6512","456 MByte","478458436.0540","1.06 Mbit/s","132915.8282","235 MByte","245974746.4709","0.55 Mbit/s","68331.8230","0 %","0.0000","100 %","0000009999"
"7/7/2025 2:00:00 AM - 3:00:00 AM","45844.8333333333","517 MByte","542235492.2853","1.83 Mbit/s","228810.6559","291 MByte","305094735.1132","1.03 Mbit/s","128742.8201","226 MByte","237140757.1722","0.80 Mbit/s","100067.8358","23 %","23.4100","100 %","0000009999"
"7/7/2025 3:00:00 AM - 4:00:00 AM","45844.8750000000","0 MByte","0.0000","0 Mbit/s","0.0000","0 MByte","0.0000","0 Mbit/s","0.0000","0 MByte","0.0000","0 Mbit/s","0.0000","100 %","100.0000","100 %","0000010000"
"7/7/2025 4:00:00 AM - 5:00:00 AM","45844.9166666667","0 MByte","0.0000","0 Mbit/s","0.0000","0 MByte","0.0000","0 Mbit/s","0.0000","0 MByte","0.0000","0 Mbit/s","0.0000","100 %","100.0000","100 %","0000010000"
"7/7/2025 5:00:00 AM - 6:00:00 AM","45844.9583333333","0 MByte","0.0000","0 Mbit/s","0.0000","0 MByte","0.0000","0 Mbit/s","0.0000","0 MByte","0.0000","0 Mbit/s","0.0000","100 %","100.0000","100 %","0000010000"
"7/7/2025 6:00:00 AM - 7:00:00 AM","45845.0000000000","0 MByte","0.0000","0 Mbit/s","0.0000","0 MByte","0.0000","0 Mbit/s","0.0000","0 MByte","0.0000","0 Mbit/s","0.0000","100 %","100.0000","100 %","0000010000"
"7/7/2025 7:00:00 AM - 8:00:00 AM","45845.0416666667","0 MByte","0.0000","0 Mbit/s","0.0000","0 MByte","0.0000","0 Mbit/s","0.0000","0 MByte","0.0000","0 Mbit/s","0.0000","100 %","100.0000","100 %","0000010000"
"7/7/2025 8:00:00 AM - 9:00:00 AM","45845.0833333333","71,588 MByte","75065175336.1042","434 Mbit/s","54282555.9609","13,269 MByte","13913629283.4021","80 Mbit/s","10061487.9911","58,319 MByte","61151546052.7021","354 Mbit/s","44221067.9698","61 %","60.9300","98 %","0000009833"
"7/7/2025 9:00:00 AM - 10:00:00 AM","45845.1250000000","323,320 MByte","339025527097.3969","753 Mbit/s","94180559.4563","75,205 MByte","78857638503.2306","175 Mbit/s","21906481.7190","248,115 MByte","260167888594.1662","578 Mbit/s","72274077.7373","0 %","0.0000","100 %","0000009999"
"7/7/2025 10:00:00 AM - 11:00:00 AM","45845.1666666667","337,038 MByte","353410002352.6876","785 Mbit/s","98177081.0932","88,440 MByte","92735898728.1123","206 Mbit/s","25761975.5781","248,598 MByte","260674103624.5753","579 Mbit/s","72415105.5150","0 %","0.0000","100 %","0000009999"
"7/7/2025 11:00:00 AM - 12:00:00 PM","45845.2083333333","314,484 MByte","329759890052.6133","733 Mbit/s","91606331.0098","83,926 MByte","88002436999.3637","196 Mbit/s","24446819.0845","230,558 MByte","241757453053.2497","537 Mbit/s","67159511.9253","0 %","0.0000","100 %","0000009999"
"7/7/2025 12:00:00 PM - 1:00:00 PM","45845.2500000000","201,561 MByte","211352268503.2998","470 Mbit/s","58713366.9757","52,464 MByte","55012763776.7244","122 Mbit/s","15282469.4565","149,097 MByte","156339504726.5755","347 Mbit/s","43430897.5191","0 %","0.0000","100 %","0000009999"
"7/7/2025 1:00:00 PM - 2:00:00 PM","45845.2916666667","274,847 MByte","288198112438.1835","640 Mbit/s","80061258.2196","74,448 MByte","78064708387.8489","173 Mbit/s","21686327.9332","200,399 MByte","210133404050.3346","467 Mbit/s","58374930.2863","0 %","0.0000","100 %","0000009999"
"7/7/2025 2:00:00 PM - 3:00:00 PM","45845.3333333333","326,990 MByte","342873893332.2065","762 Mbit/s","95250156.4933","81,440 MByte","85396406169.9257","190 Mbit/s","23723069.0637","245,550 MByte","257477487162.2809","572 Mbit/s","71527087.4297","0 %","0.0000","100 %","0000009999"
"7/7/2025 3:00:00 PM - 4:00:00 PM","45845.3750000000","321,999 MByte","337640231591.0100","750 Mbit/s","93796769.6172","74,173 MByte","77775574629.7811","173 Mbit/s","21606126.7966","247,826 MByte","259864656961.2289","578 Mbit/s","72190642.8206","0 %","0.0000","100 %","0000009999"
"7/7/2025 4:00:00 PM - 5:00:00 PM","45845.4166666667","272,238 MByte","285462331796.9687","634 Mbit/s","79301260.0416","62,573 MByte","65613048409.3976","146 Mbit/s","18227264.4565","209,665 MByte","219849283387.5711","489 Mbit/s","61073995.5851","0 %","0.0000","100 %","0000009999"
"7/7/2025 5:00:00 PM - 6:00:00 PM","45845.4583333333","150,972 MByte","158305173826.8738","352 Mbit/s","43977324.1734","27,669 MByte","29013235881.4277","64 Mbit/s","8059903.8479","123,302 MByte","129291937945.4461","287 Mbit/s","35917420.3254","0 %","0.0000","100 %","0000009999"
"7/7/2025 6:00:00 PM - 7:00:00 PM","45845.5000000000","59,130 MByte","62002221115.6473","138 Mbit/s","17224226.7059","16,190 MByte","16976880437.5363","38 Mbit/s","4716180.0360","42,940 MByte","45025340678.1110","100 Mbit/s","12508046.6699","0 %","0.0000","100 %","0000009999"
"7/7/2025 7:00:00 PM - 8:00:00 PM","45845.5416666667","7,394 MByte","7752943863.7408","17 Mbit/s","2153769.0158","2,482 MByte","2602312381.8905","5.78 Mbit/s","722922.7860","4,912 MByte","5150631481.8503","11 Mbit/s","1430846.2298","0 %","0.0000","100 %","0000009999"
"7/7/2025 8:00:00 PM - 9:00:00 PM","45845.5833333333","1,343 MByte","1408596633.7127","3.13 Mbit/s","391304.0166","858 MByte","899338133.2760","2 Mbit/s","249833.4977","486 MByte","509258500.4368","1.13 Mbit/s","141470.5189","0 %","0.0000","100 %","0000009999"
"7/7/2025 9:00:00 PM - 10:00:00 PM","45845.6250000000","1,284 MByte","1346214261.3639","3 Mbit/s","373976.4542","871 MByte","913281987.1327","2.03 Mbit/s","253708.4690","413 MByte","432932274.2312","0.96 Mbit/s","120267.9852","0 %","0.0000","100 %","0000009999"
"7/7/2025 10:00:00 PM - 11:00:00 PM","45845.6666666667","1,077 MByte","1129268426.5359","2.51 Mbit/s","313710.9452","792 MByte","830240143.5218","1.85 Mbit/s","230640.8415","285 MByte","299028283.0140","0.66 Mbit/s","83070.1037","0 %","0.0000","100 %","0000009999"
"7/7/2025 11:00:00 PM - 12:00:00 AM","45845.7083333333","1,195 MByte","1253469115.9037","2.79 Mbit/s","348210.0468","772 MByte","809606268.5520","1.80 Mbit/s","224906.2486","423 MByte","443862847.3517","0.99 Mbit/s","123303.7981","0 %","0.0000","100 %","0000009999"
"7/8/2025 12:00:00 AM - 1:00:00 AM","45845.7500000000","1,147 MByte","1202352109.9043","2.67 Mbit/s","334011.7481","772 MByte","809944047.4687","1.80 Mbit/s","225001.3327","374 MByte","392408062.4356","0.87 Mbit/s","109010.4153","0 %","0.0000","100 %","0000009999"
"7/8/2025 1:00:00 AM - 2:00:00 AM","45845.7916666667","1,135 MByte","1189908832.0545","2.64 Mbit/s","330555.9410","783 MByte","821345364.1983","1.83 Mbit/s","228169.2366","351 MByte","368563467.8562","0.82 Mbit/s","102386.7045","0 %","0.0000","100 %","0000009999"
"7/8/2025 2:00:00 AM - 3:00:00 AM","45845.8333333333","1,135 MByte","1189967869.1922","2.64 Mbit/s","330574.1782","793 MByte","831251308.0011","1.85 Mbit/s","230922.3846","342 MByte","358716561.1911","0.80 Mbit/s","99651.7935","0 %","0.0000","100 %","0000009999"
"7/8/2025 3:00:00 AM - 4:00:00 AM","45845.8750000000","1,494 MByte","1566739568.8602","3.48 Mbit/s","435239.2877","791 MByte","829773534.6896","1.84 Mbit/s","230510.5771","703 MByte","736966034.1706","1.64 Mbit/s","204728.7106","0 %","0.0000","100 %","0000009999"
"7/8/2025 4:00:00 AM - 5:00:00 AM","45845.9166666667","1,138 MByte","1193653469.8330","2.65 Mbit/s","331595.2779","776 MByte","813829956.2040","1.81 Mbit/s","226080.8328","362 MByte","379823513.6290","0.84 Mbit/s","105514.4451","0 %","0.0000","100 %","0000009999"
"7/8/2025 5:00:00 AM - 6:00:00 AM","45845.9583333333","1,595 MByte","1672982573.7001","3.72 Mbit/s","464754.8202","800 MByte","838843631.9048","1.86 Mbit/s","233030.8919","795 MByte","834138941.7954","1.85 Mbit/s","231723.9283","0 %","0.0000","100 %","0000009999"
"7/8/2025 6:00:00 AM - 7:00:00 AM","45846.0000000000","2,605 MByte","2731640428.6570","6.07 Mbit/s","758850.1376","1,084 MByte","1136711376.5102","2.53 Mbit/s","315778.5979","1,521 MByte","1594929052.1468","3.54 Mbit/s","443071.5397","0 %","0.0000","100 %","0000009999"
"7/8/2025 7:00:00 AM - 8:00:00 AM","45846.0416666667","24,403 MByte","25588566670.8023","57 Mbit/s","7108488.0687","5,907 MByte","6193515895.7608","14 Mbit/s","1720554.9031","18,497 MByte","19395050775.0415","43 Mbit/s","5387933.1656","0 %","0.0000","100 %","0000009999"
"7/8/2025 8:00:00 AM - 9:00:00 AM","45846.0833333333","139,414 MByte","146186682311.0448","325 Mbit/s","40610795.9861","30,023 MByte","31481504236.4220","70 Mbit/s","8745591.0872","109,391 MByte","114705178074.6228","255 Mbit/s","31865204.8989","0 %","0.0000","100 %","0000009999"
